POA_CODE_2021,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_19,F_AgriForestFish_20_29,F_AgriForestFish_30_34,F_AgriForestFish_35_39,F_AgriForestFish_40_44,F_AgriForestFish_45_49,F_AgriForestFish_50_over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_19,F_Min_20_29,F_Min_30_34,F_Min_35_39,F_Min_40_44,F_Min_45_49,F_Min_50_over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_19,F_Mnfg_20_29,F_Mnfg_30_34,F_Mnfg_35_39,F_Mnfg_40_44,F_Mnfg_45_49,F_Mnfg_50_over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_19,F_EGW_WS_20_29,F_EGW_WS_30_34,F_EGW_WS_35_39,F_EGW_WS_40_44,F_EGW_WS_45_49,F_EGW_WS_50_over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_19,F_Cnstn_20_29,F_Cnstn_30_34,F_Cnstn_35_39,F_Cnstn_40_44,F_Cnstn_45_49,F_Cnstn_50_over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_19,F_WTrade_20_29,F_WTrade_30_34,F_WTrade_35_39,F_WTrade_40_44,F_WTrade_45_49,F_WTrade_50_over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_19,F_RTrade_20_29,F_RTrade_30_34,F_RTrade_35_39,F_RTrade_40_44,F_RTrade_45_49,F_RTrade_50_over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_19,F_AccomFoodS_20_29,F_AccomFoodS_30_34,F_AccomFoodS_35_39,F_AccomFoodS_40_44,F_AccomFoodS_45_49,F_AccomFoodS_50_over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_19,F_TransPostWhse_20_29,F_TransPostWhse_30_34,F_TransPostWhse_35_39,F_TransPostWhse_40_44,F_TransPostWhse_45_49,F_TransPostWhse_50_over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_19,F_InfoMedTelecom_20_29,F_InfoMedTelecom_30_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40_44,F_InfoMedTelecom_45_49,F_InfoMedTelecom_50_over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_19,F_FinInsurS_20_29,F_FinInsurS_30_34,F_FinInsurS_35_39,F_FinInsurS_40_44,F_FinInsurS_45_49,F_FinInsurS_50_over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_19,F_RentHirREserv_20_29,F_RentHirREserv_30_34,F_RentHirREserv_35_39,F_RentHirREserv_40_44,F_RentHirREserv_45_49,F_RentHirREserv_50_over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_19,F_ProScieTechServ_20_29,F_ProScieTechServ_30_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40_44,F_ProScieTechServ_45_49,F_ProScieTechServ_50_over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_19,F_AdminSupServ_20_29,F_AdminSupServ_30_34,F_AdminSupServ_35_39,F_AdminSupServ_40_44,F_AdminSupServ_45_49,F_AdminSupServ_50_over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_19,F_PubAdmiSafety_20_29,F_PubAdmiSafety_30_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40_44,F_PubAdmiSafety_45_49,F_PubAdmiSafety_50_over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_19,F_EducTrain_20_29,F_EducTrain_30_34,F_EducTrain_35_39,F_EducTrain_40_44,F_EducTrain_45_49,F_EducTrain_50_over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_19,F_HealthCareSocA_20_29,F_HealthCareSocA_30_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40_44,F_HealthCareSocA_45_49,F_HealthCareSocA_50_over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_19,F_ArtRecServ_20_29,F_ArtRecServ_30_34,F_ArtRecServ_35_39,F_ArtRecServ_40_44,F_ArtRecServ_45_49,F_ArtRecServ_50_over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_19,F_OthServ_20_29,F_OthServ_30_34,F_OthServ_35_39,F_OthServ_40_44,F_OthServ_45_49,F_OthServ_50_over,F_OthServ_hours_NS,F_OthServ_Tot
POA3670,0,11,12,8,30,37,4,48,3,161,0,0,7,0,4,8,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,0,7,0,5,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,12,0,3,5,0,0,0,0,0,0,14,3,10,8,7,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
POA3672,101,242,146,115,432,546,144,444,73,2241,3,18,19,3,5,9,0,10,0,68,0,0,0,0,4,0,0,0,0,6,4,13,11,0,31,27,8,4,3,111,0,0,0,0,0,0,0,0,0,9,0,11,9,4,15,13,4,17,0,86,7,7,3,0,3,0,0,0,0,21,12,78,50,27,34,19,0,11,3,235,19,74,28,9,14,9,0,9,3,165,0,3,8,3,5,9,3,4,0,32,0,3,0,0,0,0,0,0,0,3,7,0,6,0,14,8,3,4,0,34,3,5,0,0,7,3,0,3,0,24,4,19,13,8,22,12,3,6,0,81,8,34,8,7,13,5,0,3,0,84,12,19,26,21,31,42,6,7,0,158,24,42,37,34,63,35,16,28,0,279,50,107,145,113,86,72,21,33,13,634,0,12,3,0,3,5,3,6,4,40,0,18,7,9,10,5,4,0,5,64
POA3673,34,42,39,36,75,113,30,109,10,482,3,6,9,6,6,12,0,15,0,61,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,6,3,0,8,5,0,0,0,33,7,14,5,0,4,0,0,0,0,30,0,4,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,3,3,9,4,0,0,0,27,0,3,0,0,0,0,0,0,0,5,4,10,7,5,7,7,0,0,0,33,5,10,3,9,8,6,3,8,0,51,5,15,18,14,7,12,0,3,3,87,0,5,0,0,0,0,0,0,0,13,0,10,0,5,0,0,0,3,0,21
POA3675,23,48,39,41,100,111,31,109,11,507,0,3,3,9,3,7,0,11,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,13,0,16,4,3,12,7,0,3,0,43,5,10,5,0,4,0,0,0,0,26,0,4,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,4,4,9,8,6,0,0,33,0,0,0,0,3,3,0,0,0,14,0,0,7,3,6,7,0,0,0,34,5,10,14,5,8,4,6,4,0,65,7,19,37,18,22,22,7,6,3,140,0,4,0,0,0,0,0,0,0,4,5,5,0,0,10,3,0,3,0,21
POA3677,149,440,274,261,1013,1040,292,613,88,4179,3,13,6,0,10,4,4,5,0,47,0,0,0,0,0,0,0,0,0,0,13,24,33,19,49,33,5,10,5,185,0,0,0,0,0,0,0,0,0,3,3,24,18,7,13,15,0,6,0,81,0,5,9,5,6,9,0,0,0,36,49,187,107,51,88,48,7,14,5,559,40,179,52,34,47,28,3,18,6,407,3,11,11,4,14,12,5,4,0,69,0,4,6,0,7,3,0,0,0,28,3,10,13,13,22,16,5,4,0,72,0,5,6,7,11,7,0,4,0,45,0,21,16,21,31,25,13,5,0,140,15,50,23,10,49,12,5,3,0,176,16,14,32,29,71,50,12,8,0,236,28,69,75,69,141,62,26,61,0,534,100,172,301,301,264,221,54,56,12,1470,4,9,0,0,10,0,3,0,0,30,19,30,24,10,32,19,0,7,0,149
POA3678,82,167,138,98,298,389,147,424,37,1776,4,20,21,7,25,25,0,31,6,147,0,0,0,0,0,0,0,0,0,3,12,15,12,5,11,16,3,14,0,88,0,0,0,0,0,0,0,0,0,0,0,11,8,3,6,7,0,8,0,53,0,6,0,3,8,6,0,3,0,26,8,42,32,19,16,22,7,10,6,154,22,48,9,3,4,5,0,11,0,113,0,6,3,5,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,11,5,3,4,0,0,4,28,0,3,4,0,3,6,0,0,0,16,0,7,11,6,10,12,7,7,0,60,0,9,8,0,4,8,0,5,0,34,8,10,10,11,19,23,3,10,4,102,13,35,45,26,36,19,20,29,0,221,42,83,90,85,57,62,7,28,0,447,3,7,3,0,0,6,0,4,0,26,8,10,4,3,11,9,4,0,0,44
POA3682,0,16,4,10,24,35,19,54,4,179,0,6,0,3,5,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,5,7,0,0,20,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,4,0,0,0,9,3,3,0,0,5,0,0,3,0,21,0,7,7,6,12,5,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5
POA3683,19,33,25,26,75,111,33,80,7,401,0,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,11,3,0,3,8,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,3,0,12,11,10,5,0,5,0,0,51,0,8,0,0,6,0,0,8,0,17,0,3,3,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,4,6,0,15,0,3,0,0,3,0,0,0,0,14,4,0,4,8,6,12,3,4,0,33,0,6,4,0,10,4,0,4,0,40,11,20,25,21,26,15,3,3,0,129,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8
POA3685,27,53,43,38,107,200,55,154,12,696,0,8,9,5,3,18,0,7,0,52,0,0,0,0,0,0,0,0,0,0,4,15,16,14,18,33,0,10,0,109,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,6,0,14,0,0,0,0,0,0,0,0,0,5,3,18,12,3,11,3,0,0,3,64,11,35,4,3,5,0,0,10,0,70,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,3,0,10,14,0,3,0,33,0,10,0,3,0,4,3,0,0,20,4,3,3,3,14,6,0,7,0,42,4,13,16,10,17,17,5,4,0,81,9,17,33,17,16,18,4,4,0,130,0,0,3,0,0,0,0,0,0,9,4,4,5,0,5,3,0,0,0,18
POA3687,17,17,20,11,35,80,15,35,9,244,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,6,0,9,9,3,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,5,0,16,6,3,6,6,0,3,0,38,4,6,5,0,5,0,0,4,0,22,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,5,0,0,0,0,14,3,3,0,4,4,0,0,4,0,16,0,10,7,16,9,5,3,4,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
POA3688,16,23,13,20,63,88,37,84,6,359,0,4,3,0,3,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,0,5,6,16,7,3,6,6,0,0,0,43,0,12,0,0,0,0,0,0,0,27,0,6,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,12,0,0,0,0,0,0,0,0,0,4,0,5,0,3,4,3,0,0,0,17,0,0,6,3,0,0,0,0,0,3,3,0,7,0,12,6,5,0,0,31,0,8,3,11,9,3,0,0,0,37,7,14,17,23,14,18,0,7,0,93,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9
POA3690,308,763,490,433,1829,2266,715,1257,143,8198,3,6,8,11,9,8,3,0,0,44,0,0,0,0,0,0,0,0,0,4,23,49,36,35,104,81,22,19,4,375,0,4,4,0,4,5,0,0,0,22,6,42,32,26,43,49,8,14,4,220,0,11,13,4,29,19,3,5,0,90,72,334,210,128,161,109,15,29,14,1083,50,253,106,39,65,34,11,24,6,593,6,20,17,17,41,27,14,19,0,160,5,7,6,0,12,7,6,0,0,43,10,15,26,18,50,26,8,8,0,160,7,7,11,11,31,8,8,9,0,89,9,33,58,34,65,30,12,15,5,269,13,83,45,36,71,23,3,6,6,295,34,50,76,59,203,153,49,36,4,665,60,140,142,131,274,127,65,100,8,1043,133,298,436,468,489,298,63,120,18,2326,9,25,7,4,7,5,0,4,0,66,37,72,60,18,44,29,12,15,3,289
POA3691,128,250,169,144,630,1113,306,737,69,3549,7,37,22,21,15,18,4,37,5,164,0,0,0,0,0,0,0,0,0,0,6,18,24,12,17,27,10,15,0,128,0,0,0,0,0,4,0,0,0,8,0,21,24,6,28,26,8,5,0,129,0,0,3,5,8,3,3,0,0,25,18,99,51,34,55,30,11,9,4,302,17,69,24,10,19,12,0,3,0,161,4,5,7,4,10,11,0,9,0,56,0,4,0,0,3,5,0,0,0,15,6,8,10,12,29,3,0,5,0,73,0,3,0,7,8,3,0,0,0,29,4,22,29,20,28,19,13,17,0,138,7,19,13,8,14,3,0,3,0,63,19,30,35,31,105,170,23,22,3,447,30,70,68,43,91,62,22,63,4,447,73,104,169,148,145,115,23,38,4,822,0,9,6,0,7,0,0,3,0,25,6,31,24,4,15,8,0,0,0,96
POA3695,5,16,10,8,26,30,10,38,3,146,0,3,0,0,0,4,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,14,0,3,3,0,3,0,4,0,0,20,4,0,7,3,3,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3697,15,16,15,10,24,21,5,23,0,132,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,13,3,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,3,8,0,0,0,0,6,0,22,0,3,4,8,0,3,0,4,0,26,0,0,0,0,7,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0
POA3698,12,35,26,18,43,48,19,39,6,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,6,6,0,0,0,3,0,21,3,12,0,8,0,3,0,9,0,32,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,5,8,9,6,0,10,0,5,0,46,6,7,8,7,0,3,0,0,0,30,0,0,0,0,6,5,0,0,0,13,0,4,0,0,0,0,0,0,0,4
POA3699,23,54,39,15,50,45,19,37,10,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,5,0,0,0,0,25,5,17,13,13,8,3,4,14,0,74,0,4,3,0,6,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,9,10,4,4,4,0,5,0,43,3,4,10,17,10,7,0,0,0,54,0,5,0,0,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4
POA3700,10,35,13,21,63,93,22,57,10,327,0,6,7,0,4,3,0,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,8,4,4,4,4,5,0,0,30,0,6,0,3,3,0,0,0,0,15,0,6,0,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,13,3,8,0,0,3,0,0,0,0,14,0,0,4,7,5,8,0,4,0,25,0,0,6,4,7,4,5,7,0,31,10,9,9,18,11,5,3,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,7
POA3701,13,31,17,8,34,54,22,91,9,279,0,9,8,12,4,10,0,15,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,13,3,8,0,3,0,0,0,0,0,18,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,3,3,3,4,0,0,0,0,20,4,3,12,15,5,4,0,0,0,53,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
POA3704,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3705,0,8,4,4,8,14,0,26,0,69,0,0,6,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,6,3,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA3707,22,44,31,11,64,95,25,136,10,444,4,15,10,6,4,14,4,20,3,77,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,9,11,0,0,0,0,0,0,26,0,10,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,3,5,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,5,0,0,0,3,4,7,0,0,0,18,5,4,10,0,6,5,3,7,0,42,8,24,18,27,11,16,4,3,0,105,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,11
POA3708,0,0,3,0,5,3,0,9,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3709,8,3,5,3,6,12,7,26,0,74,0,0,3,4,0,5,0,8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,12,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,4,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3711,6,13,14,10,26,32,13,24,0,141,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,15,8,0,4,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,6,5,0,0,3,0,0,0,21,5,4,10,3,9,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
POA3712,5,6,8,4,14,18,7,13,4,80,0,4,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,3,0,10,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,12,0,0,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA3713,21,26,17,14,57,38,11,20,6,204,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,4,3,3,5,3,0,0,0,25,0,17,3,0,4,4,0,4,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,8,5,3,5,5,4,6,0,0,34,0,12,13,10,4,11,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
POA3714,45,106,54,53,161,205,42,145,21,834,0,3,12,4,8,6,0,7,0,45,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,7,4,6,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6,0,0,0,21,0,0,0,8,0,0,0,0,0,10,9,18,15,18,21,13,3,7,0,99,10,23,9,12,5,3,0,10,0,64,0,6,4,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,8,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,4,6,4,5,3,0,3,0,35,3,7,5,6,0,0,0,0,0,23,7,11,3,8,15,12,4,4,0,64,8,18,16,12,26,6,7,7,4,108,15,42,38,33,26,14,3,11,0,183,0,0,0,0,0,4,0,0,0,12,11,6,3,4,0,0,0,0,0,30
