POA_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
POA5091,0,3,0,0,0,0,0,0,0,3,5,20,0,0,0,0,0,0,0,24,12,37,4,0,9,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,3,13,0,0,3,0,0,0,0,24,3,8,0,0,0,0,0,0,0,10,54,147,16,16,15,12,3,7,0,275,0,0,0,0,0,0,0,0,0,0,20,14,12,12,5,3,4,6,0,72,25,26,35,21,15,4,6,9,3,131,78,23,361,41,30,27,50,54,11,678,0,0,8,0,4,3,3,6,0,20,8,0,0,0,0,6,3,4,0,24,3,0,0,0,0,0,3,0,0,9,6,3,0,0,0,3,4,4,3,20,209,295,438,106,82,62,72,78,26,1364,0,3,0,0,0,0,0,0,0,10,3,15,0,0,0,0,0,0,0,13,4,50,0,3,13,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0
POA5092,0,6,0,0,0,0,0,0,0,0,4,33,3,0,0,0,0,0,0,48,39,114,17,20,35,16,18,19,3,281,0,0,0,0,0,0,4,0,0,8,7,34,5,6,3,0,5,0,0,51,5,8,0,0,5,0,0,0,0,17,103,326,72,80,86,46,51,63,8,824,0,0,0,0,0,0,0,0,0,5,17,40,35,22,18,5,16,6,0,156,62,46,60,51,41,17,39,24,7,335,124,65,572,84,73,64,118,140,28,1271,4,5,18,7,9,8,12,12,3,74,9,8,10,8,7,10,5,10,0,60,5,4,8,4,5,0,4,3,0,30,8,8,3,8,4,0,9,11,14,59,392,673,797,292,282,163,285,297,62,3234,0,3,0,0,0,0,0,0,0,5,3,17,0,3,3,0,0,0,0,23,20,148,10,61,30,7,0,18,6,316,0,8,0,4,0,0,0,0,0,8
POA5093,0,0,0,0,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,27,21,42,7,13,18,8,4,7,4,124,4,4,0,0,0,0,3,0,0,9,6,19,0,0,0,0,3,0,0,36,0,5,0,0,0,0,0,0,0,5,37,154,24,34,36,15,27,22,0,351,0,0,0,0,0,0,0,0,0,0,7,12,15,7,10,3,6,13,0,80,20,18,30,22,9,9,20,9,0,146,44,26,325,44,32,25,63,59,17,635,4,4,7,3,0,0,0,7,4,30,5,4,9,7,5,5,12,9,0,46,0,0,0,0,0,0,4,7,0,11,3,0,0,0,0,0,3,0,4,13,153,311,422,144,105,63,158,135,29,1516,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,19,10,51,0,34,16,4,0,13,0,136,0,5,0,0,0,0,0,0,0,5
POA5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17,9,4,5,3,12,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,4,0,10,0,0,24,3,3,0,11,5,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,26,31,17,9,8,33,11,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
POA5095,0,9,0,3,0,0,0,0,0,6,12,111,0,0,0,0,0,0,0,125,114,199,31,47,50,30,42,26,8,546,5,5,0,0,0,0,0,0,0,14,8,35,5,3,3,0,0,0,0,52,10,15,0,0,0,0,0,0,0,23,158,518,120,99,90,50,96,72,17,1223,0,0,0,3,0,0,0,0,0,4,39,41,44,16,22,11,17,14,3,207,65,56,63,49,25,18,39,36,0,357,144,64,479,122,64,53,137,110,23,1198,5,0,11,11,0,7,15,5,4,63,8,10,6,11,9,3,16,9,0,67,3,14,10,6,0,3,9,0,0,45,9,5,18,9,6,5,19,12,16,85,579,1070,787,378,273,177,386,295,68,4018,3,14,0,0,0,0,0,0,0,12,5,59,0,0,7,0,0,0,4,73,43,205,19,84,62,18,0,22,3,458,0,13,3,0,0,0,0,3,0,25
POA5096,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,21,20,38,5,8,9,9,14,4,0,101,0,4,0,0,0,0,0,0,0,7,10,13,0,0,0,0,0,0,0,29,4,0,0,3,0,0,0,0,0,11,56,166,35,31,20,21,32,27,0,397,0,0,0,0,0,0,0,0,0,4,25,23,23,13,10,4,6,4,0,101,25,26,32,31,18,10,26,11,0,188,87,31,521,84,60,40,120,111,23,1091,10,0,4,9,0,6,11,18,0,56,5,0,10,5,4,5,3,10,0,53,4,3,3,0,0,0,0,6,3,24,5,3,13,8,3,4,10,0,9,51,248,324,663,203,143,101,217,190,44,2128,0,4,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,14,6,69,4,32,13,4,4,6,8,145,0,3,0,6,0,0,0,0,0,8
POA5097,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,27,15,60,7,12,13,3,7,6,5,121,0,0,3,0,0,0,0,0,0,3,5,28,0,0,0,0,0,0,0,34,6,0,0,0,5,0,0,3,0,20,68,247,41,41,47,25,22,13,10,517,0,0,0,0,0,0,0,0,0,0,18,31,30,11,10,7,5,9,0,125,55,35,51,24,21,10,15,14,0,225,119,52,590,60,65,40,107,116,13,1170,0,9,3,8,8,0,14,11,0,54,8,4,12,3,8,4,6,8,0,49,0,0,3,5,0,0,0,3,0,14,0,9,6,0,5,9,3,11,5,45,306,495,758,166,177,97,180,192,34,2399,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,18,11,98,6,20,20,4,0,4,0,156,3,6,0,0,5,0,0,0,0,6
POA5098,3,0,0,0,0,0,0,0,0,3,3,16,0,0,0,0,0,0,0,18,18,47,12,16,21,10,30,13,4,168,0,3,0,0,0,0,0,0,0,5,0,24,0,5,3,3,0,4,0,29,4,8,0,0,0,0,0,0,0,11,50,192,58,39,47,17,33,34,10,481,0,0,0,0,0,0,0,0,0,0,19,17,17,11,14,3,6,9,0,96,34,27,43,25,8,13,27,16,4,187,56,47,374,74,51,38,111,84,16,854,3,0,11,0,4,0,11,8,0,46,3,0,7,0,5,0,6,8,4,35,6,0,5,0,0,0,4,0,0,11,0,0,10,4,8,4,10,9,8,50,197,376,541,185,155,90,230,188,39,2001,0,0,0,0,0,0,0,0,0,5,0,26,0,0,4,0,0,0,0,28,8,65,5,42,32,9,0,12,3,170,0,4,0,0,0,0,0,0,0,6
POA5106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA5107,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,31,27,69,20,26,29,12,42,17,3,244,0,3,0,7,0,0,0,5,0,11,0,7,0,0,3,0,0,0,0,20,0,4,0,0,0,0,0,0,0,4,70,182,78,68,32,31,65,68,15,611,0,0,0,0,0,0,0,0,0,4,12,19,22,10,7,4,18,18,6,110,27,20,53,41,26,11,42,27,6,240,64,26,423,81,51,32,138,115,18,955,7,0,14,12,6,10,6,8,0,66,4,0,9,4,4,4,17,11,0,61,3,4,4,3,3,0,3,3,0,22,3,3,11,9,3,9,15,12,11,73,226,363,643,249,159,108,348,283,66,2459,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,5,8,67,6,52,20,11,3,31,0,195,0,5,0,4,0,0,0,0,0,12
POA5108,0,3,0,0,0,0,0,0,0,0,5,18,0,3,0,0,0,0,0,28,12,69,8,29,24,7,33,16,0,201,0,0,0,0,0,0,0,0,0,7,4,13,0,3,5,0,0,0,0,29,3,5,0,0,0,0,0,0,0,10,67,281,88,83,75,36,61,91,13,792,0,0,0,4,0,0,0,0,0,4,33,26,24,19,16,13,14,15,0,155,50,54,75,65,44,20,69,46,4,428,161,89,1034,216,155,110,384,331,75,2549,11,8,23,22,10,18,31,58,0,188,14,4,15,17,12,9,27,22,5,123,10,6,17,4,4,0,7,7,4,60,11,4,35,12,4,16,44,36,19,186,378,583,1320,481,350,225,669,631,129,4766,0,3,0,0,0,0,0,0,0,8,0,10,0,3,0,0,0,0,0,16,19,78,10,55,28,4,0,17,5,216,0,8,0,5,0,0,0,0,0,11
POA5109,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,14,20,40,7,4,4,3,4,10,3,102,4,0,0,0,0,0,0,0,0,4,3,16,0,0,5,0,0,0,0,25,3,3,0,0,0,0,0,0,0,10,42,173,27,34,28,18,20,33,5,379,0,0,0,0,0,0,0,0,0,0,24,20,25,16,8,5,13,11,0,120,55,41,37,27,34,16,19,24,7,264,117,59,706,110,82,52,175,156,32,1490,3,4,23,3,3,8,19,17,0,84,6,5,7,7,4,0,15,5,5,64,3,0,6,7,5,3,0,9,0,25,4,4,12,8,0,5,17,15,9,63,285,372,858,223,184,115,278,290,55,2654,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,11,66,5,11,11,4,0,3,0,105,0,0,0,0,0,0,0,0,0,0
POA5110,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,8,7,6,0,0,0,0,3,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,22,56,15,15,19,5,6,13,5,158,0,0,0,0,0,0,0,0,0,3,6,4,7,3,0,0,0,5,0,34,15,12,22,15,3,0,5,4,0,79,55,18,234,44,28,24,86,63,8,560,0,0,6,5,0,3,7,3,0,29,0,0,7,3,3,0,6,8,0,24,0,0,6,0,0,0,0,5,0,12,4,0,6,6,0,0,4,6,4,31,113,117,310,94,66,34,125,108,23,983,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,22,4,6,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
POA5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,6,0,0,20,7,5,13,43,0,0,7,0,0,64,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,13,15,25,67,0,0,14,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA5112,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,17,5,20,0,5,10,0,4,3,0,54,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,8,25,114,34,26,29,12,13,31,3,282,0,0,0,6,0,0,0,0,0,4,15,12,13,20,10,9,3,5,0,80,23,23,46,32,14,9,19,18,0,178,83,36,464,92,62,68,148,169,24,1137,0,0,16,4,8,9,13,19,0,77,12,0,13,6,6,3,11,13,5,69,0,0,3,0,0,0,3,3,0,13,0,4,7,9,3,5,20,15,11,77,174,221,588,192,136,113,245,288,48,2006,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,5,36,0,8,3,0,0,3,0,56,0,0,0,0,0,0,0,0,0,0
POA5113,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,4,14,3,5,4,4,0,4,0,42,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,59,14,19,11,3,13,14,0,156,0,0,0,0,0,0,0,0,0,3,7,7,0,4,6,3,0,10,3,48,18,13,18,14,4,9,15,15,0,109,36,21,299,82,37,40,155,136,30,839,0,0,10,13,5,5,18,23,3,79,4,0,8,7,3,3,11,10,0,55,0,0,0,0,0,0,0,0,0,13,6,0,10,12,3,4,26,28,17,105,82,126,367,159,78,76,259,241,62,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0
POA5114,4,0,0,0,0,0,0,0,0,3,5,22,0,0,0,0,0,0,0,25,19,71,9,27,5,0,3,0,0,133,0,5,0,0,0,0,0,0,0,5,5,20,0,4,5,0,0,0,0,35,6,5,0,3,0,0,0,0,0,18,77,257,45,78,39,16,30,41,10,595,0,0,0,0,0,0,0,0,0,3,33,40,30,26,14,12,12,14,3,187,95,69,70,86,43,29,40,28,9,477,223,110,1189,237,145,119,375,303,60,2766,15,5,31,20,12,15,41,54,0,195,22,5,24,16,14,11,20,24,3,143,5,7,4,4,0,0,7,8,0,36,14,5,18,5,7,4,33,21,17,126,528,623,1420,504,291,214,566,492,102,4744,0,5,0,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,22,6,87,0,18,10,0,0,5,0,136,0,6,0,0,0,0,0,0,0,6
POA5115,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,7,21,4,9,5,0,3,4,0,56,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,13,0,3,0,0,3,0,0,0,0,6,23,85,16,35,12,9,9,12,3,203,0,0,0,0,0,0,0,0,0,0,9,9,12,3,0,3,6,7,0,42,23,21,28,26,13,3,17,12,7,151,67,47,421,84,57,53,143,118,28,1018,0,5,8,3,12,9,23,24,0,84,9,4,6,5,0,8,10,9,0,44,0,0,0,0,0,0,0,0,0,7,6,5,7,3,6,5,5,7,14,49,141,196,510,174,111,87,225,191,54,1688,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,12,34,0,16,6,0,0,0,0,66,0,3,0,0,0,0,0,0,0,8
POA5116,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,10,24,0,0,5,0,3,0,0,36,0,0,0,0,0,0,0,0,0,0,11,5,4,0,0,0,0,0,0,17,6,3,0,0,0,0,0,0,0,16,40,95,11,18,16,9,5,6,0,201,0,0,0,0,0,0,0,0,0,0,13,7,7,13,6,0,0,0,0,60,28,25,30,21,15,9,5,10,0,139,88,27,361,57,39,48,89,84,20,820,3,3,8,6,0,4,11,10,0,49,9,0,6,6,0,3,9,7,0,46,0,0,0,0,0,0,0,0,0,9,3,4,8,0,0,0,4,10,5,35,210,214,438,124,80,71,127,129,31,1428,0,5,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,12,11,41,0,0,5,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0
POA5117,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,25,3,4,3,6,0,0,0,58,0,0,0,0,0,0,0,0,0,0,8,9,14,0,0,0,0,0,0,35,23,10,9,6,6,4,5,3,0,68,55,28,212,19,12,6,58,38,10,446,0,0,0,0,0,0,0,6,0,10,4,4,3,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,19,113,94,250,37,27,23,72,52,15,681,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,6,10,0,5,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
POA5118,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,35,28,61,5,5,7,0,0,0,0,102,0,3,0,0,0,0,0,0,0,9,10,23,0,8,0,0,0,5,0,41,6,5,0,0,0,0,0,0,0,15,86,243,29,30,29,6,12,21,3,451,0,0,4,0,0,0,0,0,0,3,37,42,22,24,13,5,4,12,0,158,67,59,49,36,28,20,7,15,5,276,184,60,777,94,73,66,175,151,21,1611,6,0,17,6,0,3,12,17,4,67,15,7,13,10,0,5,12,4,0,68,3,0,3,0,4,0,0,7,0,25,7,6,11,4,0,7,14,8,12,67,445,541,924,211,151,118,243,242,48,2918,0,5,0,0,0,0,0,0,0,6,0,21,0,0,0,0,0,0,0,23,16,107,5,5,0,5,0,0,0,145,0,7,0,0,0,0,0,0,0,8
POA5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,3,6,3,7,3,0,53,0,0,0,0,0,0,0,0,0,0,9,6,5,7,0,0,0,0,0,24,11,8,5,11,0,0,5,0,4,38,34,9,94,7,11,12,34,25,0,211,0,0,0,0,3,0,3,3,0,8,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,76,41,108,28,21,18,48,28,6,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
POA5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,18,3,6,3,0,3,5,0,51,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,15,9,0,5,5,5,0,5,3,0,28,17,3,69,16,5,3,25,21,0,154,0,0,3,0,0,4,4,3,0,16,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,8,39,33,87,36,16,18,38,40,3,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
POA5125,0,4,0,0,0,0,0,0,0,3,11,41,0,0,0,0,0,0,0,58,69,84,9,9,11,3,5,0,3,196,7,4,0,0,0,0,0,0,0,6,14,28,0,3,3,0,0,0,0,54,12,12,0,0,3,4,0,0,0,26,146,365,47,50,78,25,8,26,11,763,0,0,0,3,0,0,0,0,0,0,49,39,40,44,28,5,4,4,7,225,109,68,60,45,33,20,26,13,6,386,254,75,728,107,96,87,108,120,28,1598,10,3,12,0,8,8,0,10,0,54,14,8,15,7,16,7,7,3,0,86,4,0,7,0,3,0,3,4,0,23,7,7,6,5,6,5,9,10,10,65,717,743,922,282,277,168,169,189,64,3540,5,11,0,0,0,0,0,0,3,9,0,26,0,0,3,0,0,0,0,28,33,102,0,14,16,3,0,0,0,178,3,5,0,0,0,0,0,0,0,11
POA5126,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,9,27,3,4,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,4,11,0,3,4,0,0,0,0,22,3,0,0,0,5,0,0,0,0,12,35,99,11,13,17,4,4,7,3,197,0,0,0,0,0,0,0,0,0,0,7,12,17,11,9,0,8,3,0,64,27,31,18,10,10,10,8,3,4,125,83,28,405,31,27,27,58,65,14,741,4,0,11,0,6,0,3,4,0,26,10,7,8,5,7,6,6,7,0,41,0,0,0,0,0,0,0,0,0,7,0,3,3,0,3,4,0,0,10,23,183,220,470,79,86,52,84,96,31,1310,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,9,9,32,0,7,3,0,0,0,0,54,0,12,0,0,0,0,0,0,0,12
