POA_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
POA3758,0,0,14,0,0,3,3,7,0,32,5,0,14,0,0,7,8,4,0,41,11,3,48,0,3,4,6,14,4,101,17,9,55,3,4,4,20,11,5,125,25,10,42,5,9,3,23,17,3,144,25,9,26,4,10,0,22,6,0,108,9,3,6,5,5,4,4,5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,46,214,27,24,24,87,68,13,587,0,0,8,9,0,8,0,4,0,29,5,3,9,14,7,11,3,6,0,52,14,19,7,14,23,3,0,5,0,84,15,23,8,14,27,7,0,0,0,108,20,28,13,30,32,8,0,5,0,137,12,16,3,13,29,13,0,10,3,101,0,3,4,3,6,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,92,51,97,129,47,8,37,4,532
POA3759,0,0,9,0,0,0,0,0,0,7,0,0,11,4,0,0,0,6,0,21,4,3,12,4,0,0,0,5,0,30,14,12,17,3,0,0,0,3,0,47,16,16,24,0,3,3,9,4,0,77,12,12,25,5,4,5,7,0,0,71,9,8,9,0,4,0,0,0,0,27,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,63,48,103,18,9,13,18,16,0,294,0,0,0,6,0,8,0,0,0,16,0,3,0,9,7,6,0,0,0,31,3,15,4,9,3,3,0,0,0,27,7,15,3,0,12,3,0,0,0,44,15,19,6,13,10,0,0,5,0,69,14,25,0,14,14,6,0,0,0,68,7,9,0,3,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,47,85,18,49,48,29,3,4,0,284
POA3760,0,0,5,3,0,0,0,4,0,14,0,0,9,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,5,6,0,4,0,0,0,0,3,0,15,3,5,12,0,0,0,0,0,0,22,0,7,8,0,4,4,5,0,0,29,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,39,4,8,8,0,11,0,102,0,0,0,0,0,3,0,4,0,4,0,3,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,10,8,8,0,0,7,0,0,0,0,29,0,11,3,4,18,0,0,0,0,34,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,9,10,36,9,0,5,0,104
POA3761,0,0,8,0,0,0,3,8,0,20,0,3,11,0,0,0,0,6,0,29,10,12,14,0,0,0,0,0,0,37,10,12,15,3,0,0,4,7,0,48,21,17,15,7,3,0,13,3,4,86,21,11,17,4,5,8,12,11,0,79,4,14,7,0,0,0,0,6,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,57,58,90,17,10,12,33,42,11,329,0,0,0,8,0,5,0,5,0,12,0,0,0,7,5,0,0,0,0,24,4,8,0,7,9,0,0,0,0,25,8,12,0,12,10,7,0,9,3,64,0,28,4,12,20,0,0,4,0,68,3,13,3,3,12,5,0,0,0,40,0,12,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,22,75,13,47,64,13,0,15,3,256
POA3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,8,0,0,0,4,0,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,6,3,0,0,0,0,27
POA3763,0,0,9,0,0,3,0,12,0,27,0,0,30,0,0,0,4,4,0,39,12,10,39,3,5,0,6,13,0,80,11,7,33,4,3,0,16,4,0,92,27,14,34,4,0,3,16,15,0,115,12,9,28,3,6,4,15,4,3,87,3,7,4,0,0,0,3,0,3,21,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,71,41,180,19,13,14,58,47,14,461,0,0,0,10,6,4,0,0,0,17,0,6,0,16,4,7,0,5,0,33,8,19,11,18,12,4,0,3,0,72,3,22,11,15,12,3,0,3,3,82,9,24,9,28,22,5,0,0,0,101,10,15,5,16,14,3,0,8,3,73,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,83,37,103,69,26,8,23,9,396
POA3764,0,0,48,6,4,34,6,67,0,165,8,9,101,20,3,12,26,52,8,242,45,49,194,30,13,21,56,59,13,483,64,54,162,31,23,15,80,51,15,492,93,58,130,35,33,16,102,53,19,540,80,48,83,27,26,21,98,46,14,438,28,24,17,5,6,12,17,16,0,129,6,8,5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,325,250,742,155,112,134,380,347,73,2514,0,0,4,41,7,69,6,23,4,150,15,33,24,49,21,32,4,21,3,197,40,132,27,93,94,36,9,29,15,476,53,124,23,90,93,20,5,31,12,462,66,116,22,92,161,44,9,60,5,571,34,78,26,58,107,32,12,38,7,385,25,21,5,11,31,4,0,4,4,104,0,5,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,232,505,129,437,518,235,45,212,45,2361
POA3765,4,0,31,4,0,17,7,26,0,99,9,14,46,7,3,19,10,34,0,152,31,47,144,22,16,12,20,21,11,321,82,63,150,22,17,21,24,29,8,404,84,64,129,16,17,21,47,25,9,403,61,44,83,15,19,12,37,32,4,311,20,18,22,5,5,4,3,12,4,89,3,4,3,0,3,6,0,6,0,18,0,0,0,0,0,0,0,0,0,0,289,248,608,85,88,107,145,193,31,1795,4,0,3,36,5,59,5,13,0,117,5,23,15,31,18,35,6,17,0,139,29,107,18,56,60,22,4,16,8,320,50,133,23,48,81,16,6,8,5,376,54,101,15,53,117,30,9,13,7,399,16,54,8,40,73,17,4,18,6,249,0,13,3,20,24,5,0,5,0,69,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,165,432,87,280,390,182,24,89,28,1677
POA3766,0,0,3,3,0,3,0,9,0,15,0,5,4,0,0,0,0,0,0,15,4,11,16,3,5,0,4,3,0,47,21,20,20,0,0,7,9,5,0,85,16,30,20,10,10,3,7,5,6,96,7,11,12,0,6,3,3,8,0,52,8,5,0,0,0,0,0,0,0,24,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,58,88,82,15,24,21,24,26,10,339,0,0,0,0,0,5,0,0,0,10,0,8,0,6,0,3,0,0,0,26,8,14,0,12,6,5,0,5,0,44,7,31,8,8,9,3,0,6,0,78,13,33,0,13,25,0,0,0,0,87,5,18,5,11,9,8,0,0,0,52,5,11,0,3,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,114,15,50,54,29,6,12,4,319
POA3767,0,0,6,3,0,4,0,0,0,20,0,0,10,6,0,6,0,3,0,30,4,12,14,4,3,0,4,0,0,43,16,20,17,4,5,4,3,8,5,78,29,19,15,4,4,6,7,5,0,79,15,21,11,0,5,0,3,5,0,53,9,5,8,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,73,83,76,20,20,17,13,19,7,324,0,0,0,4,3,7,0,4,0,13,0,9,0,7,5,3,0,0,0,29,0,20,0,9,8,0,3,6,0,49,14,30,5,4,10,0,0,0,0,55,16,35,4,9,14,7,0,0,0,72,9,34,5,9,9,7,0,3,0,69,4,6,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,116,18,44,42,19,9,18,4,310
POA3770,0,0,21,9,0,3,4,28,0,61,5,4,53,0,0,6,3,15,0,87,18,11,92,5,9,3,7,18,0,168,29,20,57,3,7,3,16,27,8,172,51,20,55,6,3,3,33,13,3,186,48,18,50,6,10,5,23,22,3,177,28,10,6,4,3,7,3,6,0,70,10,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,183,92,337,32,30,31,90,123,19,942,0,0,4,16,3,22,0,7,0,52,4,12,10,17,14,11,0,12,0,79,14,45,11,16,31,15,4,11,0,155,31,31,3,18,38,13,0,6,3,139,24,36,10,23,47,19,0,15,4,180,31,28,8,17,39,18,4,10,3,155,17,10,5,5,11,3,0,0,0,51,3,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,125,159,55,109,185,103,6,64,19,826
POA3775,0,0,29,3,0,6,5,23,0,68,8,5,39,7,3,5,3,20,3,93,21,15,78,7,6,13,16,28,3,187,50,16,67,10,7,10,17,13,4,195,51,38,57,12,3,12,24,19,8,231,66,27,42,7,14,5,26,16,7,214,31,12,20,3,6,5,8,4,0,96,3,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,237,117,334,52,50,59,93,137,18,1101,0,0,3,18,0,32,0,8,0,67,5,8,9,23,9,12,0,11,0,71,19,53,20,28,41,17,0,7,0,182,32,48,13,26,33,24,6,3,7,184,38,61,10,34,61,25,3,8,3,242,35,47,10,21,53,12,0,11,0,190,14,11,0,6,10,3,4,3,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,233,59,155,211,121,11,50,10,996
POA3777,4,9,58,21,0,12,3,53,0,153,6,8,70,19,3,8,17,38,0,176,41,44,195,41,16,11,37,57,10,460,86,69,147,24,22,11,53,57,9,470,119,98,142,31,22,29,60,60,10,567,100,75,147,18,35,27,92,62,9,551,41,30,31,11,3,3,25,19,0,171,6,6,7,0,0,0,0,3,0,27,0,0,0,0,0,0,0,0,0,3,404,345,794,172,102,103,276,345,49,2587,0,0,14,51,7,36,0,30,0,147,12,22,18,68,19,27,0,19,5,193,45,128,55,82,64,34,5,34,5,451,85,135,34,66,95,28,4,46,8,498,84,124,33,100,113,48,9,54,5,576,57,98,32,97,140,66,11,50,4,555,16,26,8,13,30,11,3,11,0,117,0,3,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,295,536,192,487,478,249,35,248,27,2557
POA3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,0,4,0,17,3,0,0,0,0,0,4,3,0,24,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,3,11,0,0,3,4,14,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,4,0,0,5,4,0,0,0,10,4,0,0,5,0,3,0,0,0,11,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,6,10,7,9,0,3,0,54
POA3779,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,0,3,4,5,0,0,0,7,0,19,3,0,0,3,0,0,0,6,0,16,6,0,4,0,0,0,0,4,0,22,9,0,5,0,0,4,3,0,0,27,3,7,4,0,0,0,0,4,0,18,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,15,27,11,8,6,7,14,0,110,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,3,3,0,4,3,5,0,3,0,18,0,3,0,4,3,0,0,5,0,14,0,7,0,0,4,4,0,0,0,21,6,3,0,3,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,5,18,10,9,0,13,0,90
POA3781,0,0,18,3,8,14,0,24,0,68,5,0,41,3,0,5,11,17,0,86,23,19,114,10,9,8,22,38,3,249,52,38,109,15,16,12,17,24,5,286,33,38,91,7,12,14,28,25,0,251,28,32,54,10,7,11,38,26,4,207,6,13,15,3,6,4,12,0,0,56,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,158,139,430,54,59,65,129,159,23,1207,0,0,6,18,4,24,0,18,3,61,6,4,7,29,10,13,0,5,0,83,25,52,22,52,41,9,4,13,5,226,30,71,20,42,38,7,4,15,4,237,32,57,13,48,56,28,12,21,5,274,21,35,10,40,64,6,3,20,4,203,0,7,0,5,12,0,0,10,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,122,223,75,232,234,101,22,94,14,1113
POA3782,0,0,46,9,3,19,10,43,0,132,3,3,74,27,11,16,11,40,4,182,33,46,132,13,14,7,19,31,8,308,87,87,124,20,18,15,34,20,8,419,107,93,160,11,30,20,51,36,9,513,112,75,118,17,20,21,50,40,6,456,26,34,25,0,12,0,19,13,4,141,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,381,339,685,101,99,105,196,224,39,2170,0,0,3,37,12,50,0,15,0,123,3,22,13,49,25,29,4,18,0,158,22,99,20,48,52,21,10,8,0,281,58,157,22,60,86,10,4,17,3,423,78,126,32,76,133,35,9,25,14,531,53,86,16,58,101,27,5,27,6,376,17,15,0,14,32,4,0,6,6,86,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,220,504,113,346,439,174,27,112,30,1980
POA3783,0,0,13,3,0,8,0,13,0,42,6,4,21,0,5,3,0,13,0,54,7,8,58,8,4,6,3,14,0,106,18,19,39,6,3,4,19,10,6,117,31,21,41,7,7,6,24,17,0,160,26,17,35,3,7,9,14,10,3,127,8,9,11,3,3,0,0,0,4,49,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,107,85,220,37,29,32,60,79,11,663,0,0,6,10,0,12,0,3,0,27,0,5,0,21,6,11,0,3,0,48,4,24,11,30,20,0,0,4,0,98,12,47,12,12,15,9,0,3,0,113,19,37,9,27,33,12,4,10,7,148,15,25,3,17,30,10,0,14,4,116,4,3,0,3,3,3,0,0,0,28,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,65,142,33,124,106,49,14,40,11,586
POA3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,0,4,0,0,0,0,14
POA3786,0,0,3,5,0,0,0,10,0,18,4,3,16,6,0,3,6,3,0,40,13,17,12,0,0,4,0,7,0,47,23,21,21,0,3,0,3,0,0,74,30,29,23,3,10,3,3,6,0,101,28,34,16,10,4,3,3,6,0,106,8,11,4,4,0,0,0,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,118,93,31,20,23,17,27,7,441,0,0,0,15,0,6,0,7,0,26,0,0,0,5,4,6,0,0,0,25,0,24,3,5,6,6,0,0,0,47,18,34,4,6,15,0,0,0,0,77,26,41,3,12,19,0,0,5,0,106,9,32,4,6,16,5,0,0,0,71,3,6,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,138,15,51,69,26,0,9,4,370
POA3787,0,0,0,9,0,0,0,8,0,22,0,0,9,6,0,0,0,0,0,18,6,7,5,3,5,0,0,9,0,33,4,22,5,4,0,0,0,5,0,46,15,18,14,0,5,0,5,7,0,59,21,10,11,0,5,4,5,0,0,66,3,14,6,0,0,0,0,0,3,28,3,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,63,75,49,18,18,13,11,23,0,272,0,0,0,7,0,8,0,0,0,14,0,0,5,9,0,0,0,3,0,19,0,12,0,7,7,7,0,0,0,35,10,13,0,0,3,0,0,0,0,41,18,25,0,10,16,3,0,3,0,75,8,12,3,6,17,4,0,0,0,54,3,9,0,3,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,73,14,44,47,15,3,15,0,251
POA3788,0,0,0,3,0,5,0,20,0,32,0,3,14,5,0,0,0,4,0,29,7,14,15,4,0,0,0,3,0,58,22,18,13,5,4,9,3,10,0,81,37,25,28,9,5,3,7,9,3,132,25,23,20,10,4,0,3,7,3,98,5,11,7,0,0,0,0,7,0,34,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,102,101,102,39,17,23,20,52,7,473,0,0,0,4,0,6,0,0,0,18,0,0,0,7,0,6,0,0,0,23,9,26,0,13,9,7,0,0,0,62,18,47,4,8,16,4,0,4,0,96,24,34,4,15,22,3,0,0,4,108,16,26,6,14,21,0,0,3,3,89,0,7,0,0,5,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,135,23,64,72,28,6,21,8,422
POA3789,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,6,3,5,0,5,0,0,0,0,0,7,3,3,3,0,0,0,0,0,0,19,9,6,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,16,11,3,0,6,7,5,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,11,0,9,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,9,6,7,0,0,5,0,0,0,0,25,3,8,0,0,3,0,0,0,0,17,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,5,8,13,6,0,0,0,71
POA3791,0,0,4,0,0,0,4,3,0,17,0,0,6,4,0,4,0,0,0,17,9,11,10,5,4,0,3,3,4,48,22,21,19,5,7,3,0,0,0,86,22,29,14,8,14,3,4,8,0,95,17,21,17,5,7,4,6,9,0,86,9,14,9,0,0,3,3,4,0,40,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,81,103,81,26,28,28,15,25,7,391,0,0,0,6,0,11,0,7,0,25,0,0,0,8,3,5,0,4,0,29,3,22,4,8,3,3,0,0,0,37,10,28,0,11,10,3,0,0,0,70,15,36,3,12,17,0,0,0,0,88,6,30,3,3,11,3,0,4,0,67,5,14,0,3,6,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,133,15,55,53,29,0,16,3,354
POA3792,0,0,0,4,0,0,0,9,0,11,0,0,4,0,0,0,0,0,0,6,3,9,18,0,5,0,6,3,0,42,13,13,12,0,0,0,0,0,0,46,14,25,12,4,7,0,8,4,0,73,13,9,21,4,0,0,0,0,0,49,4,14,7,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,48,69,78,12,9,6,13,20,0,264,4,0,0,3,0,7,0,0,0,17,0,0,0,9,5,0,0,4,0,17,3,11,0,7,3,5,0,0,0,34,7,37,0,7,8,0,0,3,0,61,15,24,0,11,11,0,0,9,0,64,10,15,3,11,15,5,0,0,5,63,3,16,0,0,5,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,100,8,46,44,20,0,23,8,286
POA3793,0,0,18,0,0,8,4,21,0,53,0,0,32,5,3,3,4,10,0,66,11,14,68,12,4,6,16,20,5,162,29,32,59,11,7,6,16,15,4,183,61,31,70,7,13,9,16,20,3,238,43,25,40,3,6,3,19,15,0,164,15,12,5,0,5,4,3,4,0,56,0,0,3,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,167,114,305,44,42,51,81,108,18,928,0,0,4,29,4,12,0,10,0,55,7,8,6,20,6,15,0,7,0,68,17,40,10,29,18,7,0,11,3,129,22,57,12,29,39,9,0,13,4,188,40,60,10,32,50,10,4,8,0,219,8,38,14,30,31,11,0,7,0,135,11,7,0,0,8,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,209,59,164,158,70,8,59,14,835
POA3795,0,0,12,0,0,4,0,5,0,20,0,7,13,0,0,0,4,0,0,24,7,6,27,3,0,6,0,12,0,58,13,11,29,4,0,3,3,0,3,74,31,5,23,0,3,0,12,3,0,81,26,5,16,0,3,3,3,9,0,67,10,11,4,0,0,0,3,3,0,32,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,91,45,124,15,8,20,37,35,6,368,0,0,0,4,0,12,0,7,0,18,3,3,0,12,0,4,0,0,0,26,7,18,4,4,14,0,3,0,0,61,6,20,9,9,13,0,0,3,0,59,13,13,5,7,25,3,0,6,0,76,19,3,4,4,14,3,0,3,0,51,3,0,0,0,9,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,67,21,49,78,26,0,26,7,320
POA3796,0,0,42,15,4,29,7,43,4,148,5,14,118,22,8,22,17,35,3,242,58,75,269,32,27,28,36,49,7,584,130,105,167,32,27,27,41,53,11,586,128,71,149,23,24,16,67,67,12,550,83,74,139,19,31,12,52,48,8,475,15,26,29,5,4,9,18,13,4,125,3,4,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,414,370,914,152,123,147,239,308,48,2719,3,3,8,50,8,89,0,36,3,199,9,32,19,54,34,47,8,25,4,229,56,173,41,89,102,36,3,20,8,530,62,179,23,93,116,29,11,33,0,551,77,103,25,94,156,46,7,32,8,550,30,69,23,72,118,42,8,41,4,415,6,24,4,15,31,4,0,10,0,94,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,234,579,145,471,571,298,50,199,27,2566
