POA_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA3990,46,50,97,0,0,0,0,0,0,9,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,14,0,0,0,0,0,0,9,7,14,6,6,8,55,62,118
POA3991,164,172,340,3,4,6,0,0,0,9,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,22,0,0,0,0,0,0,17,15,32,21,24,42,201,210,408
POA3992,509,476,984,29,46,75,0,0,4,46,51,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,55,105,0,0,8,3,0,4,88,107,189,46,44,91,641,626,1268
POA3995,4386,4683,9070,401,420,825,5,9,20,345,364,709,10,9,21,0,5,5,5,9,12,5,0,5,0,0,0,4,3,3,0,0,0,370,402,775,11,12,26,10,4,14,799,834,1637,351,440,787,5536,5954,11493
POA3996,2526,2767,5296,170,162,338,4,3,11,282,301,579,0,8,7,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,291,313,604,12,12,20,6,0,8,480,499,973,158,163,322,3162,3425,6590
POA4000,5660,4994,10655,661,721,1383,215,192,408,141,134,275,2517,2378,4893,27,25,59,36,41,70,9,10,22,24,33,57,22,18,36,0,0,0,2995,2838,5834,304,307,611,53,44,100,4014,3912,7923,912,722,1631,10582,9628,20209
POA4005,5758,6002,11766,386,426,809,127,117,241,104,106,205,1361,1576,2938,15,14,28,12,17,28,5,6,8,9,3,8,10,16,25,0,0,0,1633,1858,3490,165,185,350,41,36,76,2218,2503,4722,548,511,1061,8526,9019,17543
POA4006,6925,6319,13238,737,767,1513,208,182,392,192,166,353,2942,3033,5970,28,39,69,25,28,55,6,10,18,21,17,37,21,13,40,0,0,0,3443,3493,6934,252,266,523,57,48,111,4499,4581,9078,1031,889,1924,12452,11787,24238
POA4007,5147,5561,10713,162,191,354,86,104,195,58,66,121,1289,1440,2735,16,19,27,7,17,22,3,0,9,6,10,13,13,12,20,0,0,0,1477,1659,3135,118,123,242,9,14,25,1769,1989,3761,457,411,864,7380,7959,15335
POA4008,111,90,201,0,0,0,0,0,0,0,0,0,14,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,33,3,0,4,0,0,0,15,20,44,113,16,128,244,131,371
POA4009,5,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,11,0,11
POA4010,1091,1069,2162,39,39,78,22,25,46,11,18,31,391,419,815,0,0,6,7,6,5,0,0,0,0,0,3,4,0,4,0,0,0,433,467,899,27,23,51,3,10,18,508,537,1051,102,103,209,1700,1717,3419
POA4011,5783,6267,12054,146,176,320,69,76,145,42,50,91,1054,1167,2222,3,6,15,13,14,30,9,3,10,0,4,8,11,12,17,0,0,0,1201,1338,2536,88,90,177,9,12,24,1445,1610,3053,299,240,535,7530,8119,15642
POA4012,8604,8958,17556,338,373,716,95,78,176,52,56,111,1645,1737,3378,12,14,26,14,8,26,8,0,9,8,6,21,10,15,20,0,0,3,1844,1922,3769,89,103,193,30,25,58,2310,2421,4731,467,380,846,11383,11756,23141
POA4013,1886,1860,3744,34,39,72,15,20,29,17,15,26,316,349,669,0,0,0,4,0,6,0,4,3,0,0,0,0,3,3,0,0,0,350,385,741,22,19,40,15,3,18,417,448,865,96,84,175,2398,2389,4789
POA4014,5284,5349,10640,146,151,296,34,38,69,30,25,56,654,671,1322,6,0,11,9,3,7,0,0,4,13,6,16,4,3,9,0,0,0,739,755,1496,44,41,85,17,22,32,945,970,1915,219,225,443,6448,6545,12993
POA4017,15450,16025,31474,424,461,881,70,64,134,44,47,94,1535,1672,3212,8,16,20,9,9,16,8,3,15,9,16,30,13,20,35,0,0,0,1699,1850,3553,87,92,177,46,27,70,2253,2425,4678,622,576,1194,18324,19022,37349
POA4018,5210,5993,11203,175,205,382,23,29,53,15,24,41,748,846,1592,12,7,16,5,5,7,6,4,8,7,6,8,3,6,4,0,0,0,813,925,1743,52,52,100,15,11,29,1055,1190,2248,183,265,447,6446,7449,13895
POA4019,7760,8273,16038,181,205,392,66,85,155,49,53,100,1062,1215,2276,4,5,5,12,5,18,5,10,13,9,7,15,4,4,9,0,0,0,1211,1380,2592,51,65,114,36,32,73,1484,1685,3165,606,570,1174,9851,10532,20384
POA4020,9302,10194,19496,405,446,846,127,138,264,78,77,160,1379,1657,3033,12,13,17,19,17,32,12,15,24,7,8,14,17,17,33,0,0,0,1647,1932,3584,94,89,182,39,23,64,2181,2491,4671,616,645,1265,12096,13336,25428
POA4021,3749,4132,7882,84,94,180,36,32,65,8,12,15,405,418,823,0,4,3,0,0,0,0,0,0,0,0,0,7,5,7,0,0,0,455,468,924,14,19,31,8,18,30,564,602,1167,297,312,611,4611,5047,9661
POA4022,2748,3268,6018,85,97,185,21,14,33,7,9,15,330,445,776,0,0,0,0,0,0,0,0,0,4,4,9,0,0,4,0,0,0,367,472,830,11,12,27,12,18,27,471,597,1071,153,215,368,3375,4078,7459
POA4025,96,64,155,0,0,0,0,3,3,0,0,4,25,26,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,54,0,0,0,0,0,0,30,31,62,61,33,96,187,124,309
POA4030,6643,6712,13355,202,203,404,76,72,146,45,67,113,1504,1735,3244,5,6,17,12,9,24,3,7,16,10,3,17,9,10,17,0,0,0,1667,1915,3582,99,105,201,38,35,79,2006,2254,4264,411,374,787,9061,9335,18401
POA4031,5466,5642,11104,133,153,289,45,49,100,37,35,70,884,1025,1909,4,5,9,4,7,8,5,3,10,9,9,23,5,14,17,0,0,0,989,1148,2138,48,62,113,8,5,18,1186,1367,2555,239,207,452,6893,7215,14114
POA4032,6216,7084,13302,183,212,399,78,80,164,54,55,109,1309,1526,2837,14,14,28,11,12,24,11,10,20,17,13,24,10,3,17,0,0,0,1500,1713,3216,93,80,174,34,32,68,1818,2032,3846,489,560,1047,8518,9682,18201
POA4034,17986,19243,37227,305,322,629,127,130,255,78,93,175,2641,2682,5328,12,15,29,24,26,48,14,11,30,14,22,33,16,15,25,0,0,0,2927,2987,5915,139,144,286,83,62,139,3454,3518,6974,996,976,1973,22434,23741,46172
POA4035,11230,11879,23102,187,195,378,44,38,81,44,40,85,1248,1299,2550,8,10,18,11,13,20,3,3,3,11,18,23,10,9,12,0,0,0,1370,1424,2797,79,65,143,16,20,37,1653,1708,3358,292,276,570,13174,13860,27033
POA4036,2883,2894,5775,34,40,70,9,9,11,8,7,11,356,352,713,0,0,0,6,3,4,3,0,5,0,0,0,0,0,0,0,0,0,377,368,748,28,28,49,9,11,20,445,445,888,129,111,237,3459,3442,6898
POA4037,3406,3378,6783,45,41,84,19,14,36,16,7,25,290,309,600,4,8,12,0,0,0,4,0,6,0,3,10,9,6,16,0,0,0,342,351,696,12,25,33,7,4,14,413,416,826,55,57,113,3878,3843,7723
POA4051,11056,11293,22354,248,217,458,185,123,311,121,119,239,2098,2152,4248,17,23,35,31,12,42,14,3,18,19,23,36,56,36,95,0,0,0,2534,2493,5031,136,129,265,30,30,60,2948,2871,5821,653,440,1095,14656,14601,29257
POA4053,18285,19423,37714,299,328,618,122,144,274,158,142,298,2744,3048,5791,36,31,68,26,21,49,8,11,15,35,18,56,35,35,69,0,0,0,3164,3450,6610,138,131,270,64,56,118,3662,3962,7624,828,754,1577,22772,24141,46915
POA4054,5635,6026,11664,116,137,252,20,27,50,35,31,64,642,661,1304,0,11,12,0,4,11,0,0,0,8,3,10,3,3,4,0,0,0,714,734,1447,35,28,65,14,13,27,873,909,1789,171,181,355,6685,7118,13801
POA4055,9414,9484,18899,222,251,475,57,55,109,40,53,97,893,988,1882,11,8,26,11,10,17,4,8,15,25,16,39,14,14,29,0,0,0,1063,1159,2220,42,51,100,13,6,18,1341,1470,2807,217,195,415,10976,11143,22126
POA4059,4385,4559,8947,238,289,533,83,101,182,69,82,148,1401,1517,2918,13,9,22,7,6,20,10,15,27,5,8,12,12,13,18,0,0,0,1607,1741,3349,119,130,249,37,28,63,1999,2191,4191,261,202,465,6650,6952,13606
POA4060,5517,5536,11051,145,163,310,44,37,84,28,31,55,646,713,1366,10,13,26,7,9,15,0,0,3,7,3,10,9,4,17,4,3,3,755,818,1576,50,40,90,13,6,16,962,1031,1990,148,146,288,6624,6713,13339
POA4061,7223,7582,14808,260,253,515,48,39,84,25,40,66,564,588,1149,3,7,11,7,16,21,0,0,4,11,6,21,5,9,15,0,0,0,664,701,1366,80,70,151,12,8,20,1013,1030,2044,150,150,305,8391,8765,17153
POA4064,4086,4226,8314,220,248,467,79,84,164,56,51,105,1105,1139,2248,16,11,24,15,17,33,4,4,4,8,3,16,9,4,13,0,0,0,1288,1316,2607,112,99,211,27,34,60,1646,1698,3344,222,195,418,5955,6116,12067
POA4065,3993,4204,8197,122,127,248,27,29,56,24,29,54,530,546,1074,5,4,13,12,9,23,4,0,6,0,3,3,7,4,11,0,0,0,604,632,1231,55,73,127,8,5,6,783,834,1617,135,138,270,4909,5172,10086
POA4066,6226,6353,12576,276,337,610,106,114,227,76,77,149,1821,1905,3727,20,19,39,11,12,27,7,8,10,9,9,18,16,14,32,0,0,0,2069,2149,4222,188,164,354,26,27,54,2558,2686,5244,330,304,631,9122,9336,18457
POA4067,3528,3636,7162,440,443,887,120,131,249,77,83,162,1237,1283,2525,26,18,41,21,14,33,9,15,27,10,11,24,24,14,35,0,0,0,1521,1569,3091,188,195,385,23,16,41,2172,2228,4408,288,293,578,5984,6161,12144
POA4068,9037,9430,18468,398,441,834,129,131,258,86,100,191,2031,2161,4192,29,25,56,21,34,54,17,17,31,18,18,35,11,18,32,0,0,0,2352,2496,4846,275,278,559,41,27,69,3064,3245,6312,364,345,711,12464,13023,25488
POA4069,14794,15247,30039,244,282,524,120,99,219,69,70,144,1453,1516,2972,8,12,23,25,24,43,16,5,22,0,4,8,16,13,36,0,0,0,1709,1747,3458,172,188,362,29,26,56,2155,2248,4402,380,414,797,17333,17915,35244
POA4070,5118,5317,10433,160,180,341,31,22,48,22,28,53,361,381,742,5,3,6,0,0,0,0,0,3,9,3,9,0,5,3,0,0,0,423,442,869,24,32,62,8,0,9,619,656,1280,111,104,219,5855,6080,11933
POA4073,3825,4131,7958,62,77,146,22,21,38,14,16,30,379,415,793,5,3,5,6,4,6,0,3,3,0,3,6,4,4,7,0,0,0,425,472,890,18,20,33,8,6,14,517,567,1089,87,92,174,4428,4794,9220
POA4074,10120,10397,20517,167,189,356,40,33,79,21,24,50,1032,1075,2106,10,11,16,5,6,11,0,0,3,3,6,5,6,0,5,0,0,0,1120,1157,2274,72,57,131,20,13,37,1378,1425,2799,280,225,509,11783,12041,23827
POA4075,9750,10583,20334,227,256,485,56,77,125,58,64,125,1421,1576,2997,16,16,27,12,3,17,7,0,8,7,8,13,3,4,3,0,0,0,1577,1747,3320,99,132,235,23,14,33,1923,2149,4075,403,426,831,12078,13154,25229
POA4076,2080,1890,3964,38,37,77,11,9,28,10,4,21,300,251,547,6,0,4,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,329,279,608,21,25,38,8,3,17,395,338,736,3218,383,3603,5693,2615,8307
POA4077,13426,14120,27549,489,520,1006,92,108,201,49,51,101,1752,1804,3557,10,9,19,7,7,17,10,12,25,5,7,16,11,8,22,0,0,0,1935,2009,3947,154,149,303,67,63,136,2640,2745,5382,1174,1176,2354,17238,18048,35285
POA4078,10394,11130,21524,289,316,602,43,57,103,38,42,81,1179,1194,2381,10,8,22,7,6,11,3,11,14,14,7,25,3,9,12,0,0,0,1305,1340,2644,87,106,186,27,37,60,1704,1793,3496,450,471,923,12550,13394,25945
POA4101,10293,10626,20917,891,1000,1892,307,292,596,222,227,444,3395,3712,7108,49,44,90,44,44,88,24,31,59,24,22,48,29,34,63,0,0,0,4091,4408,8500,434,453,891,70,70,134,5487,5920,11416,1333,1339,2674,17111,17889,34995
POA4102,3356,3148,6504,184,177,357,66,76,145,41,53,95,1266,1321,2586,9,18,28,7,4,13,5,3,10,11,4,18,10,10,22,0,6,6,1424,1496,2916,88,113,203,38,38,74,1733,1822,3551,329,344,680,5417,5318,10738
POA4103,5376,5366,10739,146,152,300,76,70,146,56,47,108,1319,1390,2708,10,7,24,20,9,27,4,9,9,0,9,5,10,12,18,0,0,0,1499,1544,3046,78,76,159,41,34,73,1766,1809,3577,285,225,509,7426,7401,14825
POA4104,2581,2751,5328,84,95,185,22,17,38,12,16,24,489,511,1002,4,0,5,0,4,4,3,7,9,6,10,18,3,4,3,0,0,0,540,566,1104,24,37,54,12,8,18,660,704,1367,176,115,301,3423,3568,6993
POA4105,5388,5544,10929,133,185,317,37,33,75,24,23,50,812,867,1681,8,0,8,0,5,0,3,0,3,4,3,6,5,4,9,0,0,0,899,939,1844,58,59,116,18,20,34,1112,1197,2308,268,258,523,6768,6999,13769
POA4106,646,580,1227,7,14,16,0,3,5,9,3,11,113,142,255,0,0,0,0,0,0,0,0,0,8,8,12,0,0,0,0,0,0,123,160,280,5,3,10,0,0,0,136,171,310,69,43,113,850,802,1651
POA4107,2783,2774,5561,64,59,126,19,16,31,11,3,12,345,307,653,4,5,3,5,0,7,0,0,3,0,0,4,3,0,3,0,0,0,387,337,724,27,30,55,15,6,18,490,430,923,106,102,210,3383,3311,6690
POA4108,2325,2236,4560,57,56,119,26,20,42,13,10,18,488,452,936,3,5,9,0,0,0,3,0,4,3,0,3,0,0,4,0,0,0,537,484,1020,52,35,88,11,12,28,662,592,1252,160,147,305,3144,2972,6114
POA4109,14495,14539,29036,369,383,755,111,91,207,79,73,156,2471,2236,4712,43,40,85,17,16,33,17,16,33,7,9,15,4,0,3,0,0,0,2757,2492,5254,270,246,516,81,67,151,3478,3185,6668,863,791,1655,18836,18523,37357
POA4110,6039,6236,12274,156,156,310,49,37,89,16,29,42,1166,1176,2341,7,10,14,10,8,19,5,9,14,12,8,16,10,11,21,0,0,0,1276,1284,2553,70,78,148,25,22,43,1525,1535,3057,422,396,811,7986,8166,16149
POA4111,382,379,763,17,10,23,11,10,20,6,7,11,90,87,181,4,0,4,0,0,0,0,3,3,0,0,3,0,0,4,0,0,0,111,104,217,4,5,9,3,0,4,133,117,249,38,28,68,557,522,1082
POA4112,3619,3725,7348,82,80,163,25,14,42,8,5,13,371,330,703,3,3,10,3,3,4,0,0,0,3,0,3,0,0,0,0,0,0,414,365,773,39,41,79,9,6,16,551,487,1038,123,128,250,4290,4337,8627
POA4113,11458,11809,23268,377,349,727,74,72,143,69,56,117,1710,1582,3290,31,26,54,18,13,31,11,14,22,15,11,29,16,16,32,0,0,0,1938,1786,3724,143,162,304,51,32,77,2510,2320,4825,541,554,1096,14501,14683,29185
POA4114,10955,10756,21720,298,308,604,98,70,169,46,37,86,1498,1495,2990,9,14,25,9,9,21,7,11,21,4,9,12,4,0,4,0,0,0,1679,1642,3324,105,104,214,55,34,97,2144,2090,4235,1740,1610,3350,14845,14462,29306
POA4115,8207,8504,16714,174,185,369,49,62,112,17,25,44,865,940,1803,13,4,15,8,7,9,0,0,0,12,8,16,5,9,13,0,0,0,962,1062,2024,86,105,195,26,47,78,1256,1406,2662,295,273,569,9757,10187,19941
POA4116,10939,11597,22534,248,256,508,53,63,114,55,53,107,1259,1286,2544,13,11,31,10,7,19,3,4,6,11,8,17,9,4,13,0,0,0,1409,1440,2851,126,135,258,27,27,55,1809,1855,3665,440,469,911,13188,13923,27114
POA4117,1122,1130,2257,24,25,48,6,3,11,9,5,9,166,168,327,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,183,176,360,14,11,30,5,4,9,224,215,435,92,101,193,1441,1444,2886
POA4118,12442,12725,25165,237,258,490,73,66,137,41,50,92,1641,1660,3298,4,8,13,10,11,21,8,10,15,0,7,8,3,6,12,0,0,0,1783,1816,3602,74,71,146,61,53,117,2153,2196,4357,799,762,1563,15394,15683,31084
POA4119,2743,2712,5461,53,52,106,12,9,26,13,10,17,375,381,757,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,6,403,412,813,28,26,53,10,3,15,493,492,988,144,120,261,3384,3323,6708
POA4120,3586,3573,7152,150,150,297,39,38,75,29,33,69,968,1056,2027,7,9,12,4,4,11,0,0,6,9,3,13,7,3,12,0,0,0,1066,1152,2215,47,55,105,38,34,77,1302,1391,2698,218,201,424,5106,5159,10269
POA4121,10394,10954,21353,147,158,303,50,42,90,45,50,89,1390,1382,2765,12,13,28,3,5,7,0,6,6,3,8,13,7,9,13,0,0,0,1510,1506,3018,81,98,178,23,23,50,1757,1789,3546,397,428,834,12555,13176,25726
POA4122,17945,19257,37195,355,406,764,123,111,235,95,91,184,2804,2925,5727,23,35,55,19,18,38,4,9,11,18,18,35,20,10,27,0,0,0,3106,3216,6319,210,235,445,72,61,132,3743,3916,7656,954,903,1858,22632,24072,46707
POA4123,9162,9416,18575,230,261,489,44,38,78,27,26,58,1194,1215,2406,15,18,24,6,11,18,6,3,9,6,8,13,11,8,16,0,0,0,1305,1325,2627,84,95,182,34,17,50,1656,1692,3348,307,299,602,11123,11412,22529
POA4124,9402,9585,18992,138,145,283,63,66,132,34,25,59,1221,1210,2431,7,9,18,18,7,21,4,6,12,8,5,8,7,4,10,0,0,0,1361,1323,2682,51,48,100,55,36,88,1602,1557,3155,525,483,1009,11527,11622,23154
POA4125,4457,4629,9084,78,105,181,39,56,95,30,41,75,1084,1206,2287,0,7,6,0,0,4,4,3,4,4,0,0,0,0,0,0,0,0,1166,1314,2480,38,35,78,24,17,40,1311,1474,2777,406,392,797,6168,6488,12660
POA4127,10720,11030,21745,161,176,336,54,58,114,41,40,80,1425,1483,2907,9,9,20,4,8,14,5,3,9,8,3,5,0,0,0,0,0,0,1546,1603,3149,90,83,169,38,27,65,1832,1887,3718,694,709,1407,13247,13618,26864
POA4128,7066,7114,14183,85,124,210,37,38,77,28,28,49,729,785,1518,9,3,10,0,4,6,5,0,8,0,0,3,3,0,6,0,0,0,808,862,1668,43,42,87,28,19,49,964,1051,2018,276,262,540,8307,8431,16738
POA4129,2705,2702,5413,74,65,140,9,10,18,7,7,14,351,409,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,427,797,9,17,23,8,12,18,457,516,977,145,134,280,3312,3363,6668
POA4130,3814,3889,7703,65,72,135,21,25,50,19,14,32,421,394,815,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,459,440,905,30,26,52,15,12,26,566,548,1115,128,115,238,4507,4547,9049
POA4131,4140,4373,8515,112,124,238,28,34,63,28,27,49,683,725,1406,10,6,16,6,4,7,0,4,7,3,8,13,6,9,11,0,0,0,759,812,1574,37,38,67,21,12,35,933,986,1916,576,613,1187,5651,5970,11618
POA4132,10053,10367,20420,263,262,525,64,80,140,36,33,70,1414,1435,2851,7,12,22,8,11,18,6,6,7,0,4,6,0,4,3,0,0,0,1537,1573,3116,82,91,174,56,49,101,1938,1975,3916,1161,1140,2304,13157,13486,26637
POA4133,7897,8440,16336,126,167,294,78,98,177,40,41,73,1464,1593,3057,12,3,16,8,9,18,9,8,16,3,3,9,0,4,4,0,0,0,1612,1748,3363,69,89,159,66,78,141,1872,2081,3950,879,927,1807,10646,11440,22088
POA4151,6612,7002,13608,240,284,524,50,56,108,41,57,94,1275,1448,2722,9,8,16,13,14,27,3,3,3,5,5,9,9,9,21,0,0,0,1393,1607,3005,84,97,179,26,24,51,1745,2008,3757,280,287,564,8635,9296,17925
POA4152,18283,19828,38116,377,396,770,154,152,301,99,108,198,2656,3008,5670,28,26,52,20,22,46,7,11,18,12,9,21,20,26,49,0,0,0,3000,3363,6361,187,198,386,55,46,102,3620,4004,7617,605,644,1242,22510,24475,46981
POA4153,1918,1929,3847,18,15,34,11,12,22,5,9,11,179,192,368,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,206,215,420,9,14,17,3,0,3,229,243,471,78,58,134,2227,2225,4456
POA4154,4737,4925,9668,111,120,230,20,27,44,15,16,35,514,509,1024,3,3,10,4,0,8,0,0,0,3,6,10,5,6,9,0,0,0,561,575,1127,37,40,76,14,11,29,724,742,1465,97,100,198,5563,5766,11327
POA4155,625,612,1234,11,6,11,0,0,0,0,0,0,71,75,146,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,70,80,153,8,3,6,0,0,0,89,90,175,23,26,47,735,729,1464
POA4156,1447,1518,2963,13,10,27,3,5,3,0,0,3,144,144,289,0,0,3,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,153,158,308,7,9,15,0,0,4,170,173,344,32,25,61,1654,1717,3366
POA4157,8119,8380,16497,153,178,327,29,32,65,18,28,45,841,888,1730,0,0,0,6,5,3,3,3,8,0,5,5,0,4,4,0,0,0,901,968,1866,51,48,97,21,10,35,1121,1196,2316,386,353,743,9627,9933,19559
POA4158,1522,1595,3115,26,39,62,12,5,23,5,7,12,202,228,429,0,3,7,3,0,5,0,0,3,0,0,0,3,0,8,0,0,0,231,248,483,9,14,24,11,0,10,281,296,576,66,70,140,1877,1957,3838
POA4159,6062,6318,12386,101,125,227,22,24,45,17,17,32,686,643,1328,4,0,3,3,0,3,0,0,0,0,0,0,3,5,4,0,0,0,734,690,1425,19,29,52,18,8,30,873,858,1729,248,295,551,7193,7470,14662
POA4160,7748,8116,15865,166,176,345,69,72,141,41,36,78,854,948,1802,3,3,6,0,0,3,3,3,10,6,3,10,5,8,9,0,0,0,984,1075,2058,44,63,108,13,15,29,1209,1323,2534,242,281,525,9196,9723,18925
POA4161,6823,6962,13786,143,149,295,27,31,59,11,18,31,706,742,1447,0,0,3,4,5,9,0,3,3,0,3,5,3,3,11,0,0,0,759,805,1568,25,17,41,23,19,41,951,989,1945,258,290,548,8037,8248,16280
POA4163,5765,6600,12363,290,307,597,51,68,124,36,40,74,798,875,1674,9,4,15,3,3,13,3,3,8,4,0,3,4,7,12,0,0,0,913,1007,1916,58,55,110,19,23,44,1275,1388,2669,328,406,730,7368,8391,15764
POA4164,7492,7821,15312,290,325,614,54,47,101,37,38,79,1091,1132,2225,4,3,6,6,11,17,6,5,8,3,4,5,5,7,12,0,0,0,1200,1249,2450,44,43,89,27,22,54,1563,1638,3202,268,241,511,9325,9701,19024
POA4165,15699,16650,32349,479,588,1066,147,171,316,69,76,137,1724,1845,3570,6,16,25,16,16,33,4,5,12,5,6,16,14,11,16,0,0,0,1985,2136,4121,83,67,151,46,33,79,2592,2825,5418,667,624,1291,18961,20101,39062
POA4169,5091,4837,9925,275,270,540,126,119,246,88,90,178,1630,1732,3363,19,21,33,9,18,27,7,10,18,14,7,22,13,14,28,0,0,0,1907,2005,3915,165,140,301,51,49,96,2394,2459,4853,538,446,982,8014,7749,15765
POA4170,9973,10319,20288,276,318,597,120,142,262,106,110,219,2194,2425,4623,33,22,54,6,15,22,8,9,15,4,11,18,21,23,45,0,0,0,2495,2755,5255,132,126,261,43,32,80,2950,3239,6186,597,575,1171,13513,14136,27649
POA4171,6148,6485,12628,203,215,420,110,111,220,90,115,198,1115,1228,2342,9,11,17,6,12,23,3,0,7,4,10,10,9,16,18,0,0,0,1343,1492,2838,109,126,237,18,27,47,1672,1863,3538,268,278,549,8081,8634,16715
POA4172,1865,1908,3773,39,41,80,20,19,45,12,16,26,344,364,705,3,5,7,3,0,5,0,0,0,6,6,10,0,3,5,0,0,0,385,418,801,10,10,18,4,9,9,437,473,911,109,76,187,2410,2464,4877
POA4173,3374,3560,6933,45,52,92,23,26,47,14,13,32,408,430,843,0,5,3,4,3,12,0,0,0,0,0,3,0,0,0,0,0,0,457,482,935,26,25,48,13,7,24,541,563,1106,138,146,284,4051,4272,8321
POA4174,1104,1113,2216,45,44,91,5,0,4,7,4,8,157,174,328,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,172,183,351,3,4,8,3,5,4,228,227,452,61,50,110,1389,1389,2776
POA4178,10396,11068,21459,299,325,627,91,90,183,56,55,109,1324,1391,2711,14,10,19,11,4,17,9,4,12,3,3,5,6,7,14,0,0,0,1508,1566,3076,63,80,142,27,22,49,1901,1998,3897,578,632,1209,12867,13695,26560
POA4179,8118,8568,16687,135,165,305,61,63,126,61,70,129,879,940,1817,7,11,14,7,11,21,0,5,8,11,3,17,3,0,3,0,0,0,1035,1107,2139,81,78,163,14,28,42,1269,1374,2643,346,339,688,9728,10288,20018
POA4183,850,767,1617,60,53,121,5,0,4,0,0,0,53,63,115,0,0,0,0,0,0,0,4,8,0,4,4,0,0,0,0,0,0,59,75,134,3,7,12,0,4,7,132,144,273,130,116,241,1117,1024,2136
POA4184,3109,3031,6140,234,231,470,61,69,132,33,29,62,359,385,738,4,3,10,5,4,8,3,9,9,4,5,9,7,0,4,0,0,0,470,499,976,14,24,40,11,9,19,733,764,1497,434,387,818,4281,4174,8457
POA4205,2143,2628,4768,54,61,113,29,24,57,5,4,8,303,379,681,4,0,4,3,5,5,5,3,4,0,0,0,0,0,0,0,0,0,345,417,758,13,8,20,8,9,15,419,489,909,240,346,585,2803,3461,6261
