POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA4497,0,0,0,3,8,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,8,3,8,0,0,0,0,0,41
POA4498,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,10,0,0,0,0,0,28
POA4500,8,8,0,1034,65,9,4,52,15,31,11,17,7,15,223,448,4,3,6,4,0,0,0,0,0,4,19,41,1585,227,74,1742,440,971,144,286,91,383,255,6200
POA4501,0,0,0,54,4,0,4,6,0,0,0,0,0,3,26,42,0,0,3,0,0,0,0,0,0,0,0,4,127,28,3,126,35,111,8,31,17,55,27,579
POA4502,0,5,0,155,8,0,3,7,8,6,5,5,0,3,47,95,0,0,0,0,0,0,0,0,0,0,3,0,259,50,11,320,67,188,15,49,19,80,54,1114
POA4503,6,3,0,740,54,13,0,42,14,24,4,11,9,29,254,442,0,0,0,4,5,0,0,0,0,0,20,38,1497,295,63,1678,418,1105,123,301,125,401,295,6302
POA4504,3,6,0,480,35,5,3,27,12,15,6,7,3,8,145,263,5,0,0,0,0,0,0,0,0,0,7,9,887,117,40,894,197,487,57,110,53,126,149,3116
POA4505,6,8,0,473,30,8,0,32,8,20,6,4,5,13,157,276,3,0,3,4,0,0,0,0,0,7,10,27,816,126,45,868,191,474,55,140,48,197,168,3126
POA4506,3,6,0,244,31,3,4,17,8,16,6,10,4,21,110,226,0,0,0,3,0,3,0,0,3,0,19,30,511,130,26,625,153,511,55,155,60,268,133,2632
POA4507,0,3,0,155,12,0,0,15,10,13,8,11,3,18,75,156,0,0,3,4,0,0,0,0,0,0,4,7,225,57,20,278,61,157,27,74,26,196,83,1203
POA4508,3,4,0,172,22,5,0,14,0,6,0,11,0,17,97,166,0,0,0,0,6,0,0,0,0,4,10,21,368,85,19,427,88,323,27,131,47,234,113,1874
POA4509,7,8,0,1100,46,7,6,32,14,9,6,4,5,10,233,369,0,0,9,4,5,0,0,0,5,0,17,37,1588,265,74,1532,351,960,99,243,77,203,260,5657
POA4510,8,10,5,431,60,9,5,50,16,29,3,20,18,47,269,533,6,0,8,3,0,3,0,0,0,8,38,72,1067,226,71,1271,305,928,114,333,182,607,321,5428
POA4511,5,6,0,100,12,0,0,11,0,3,6,0,0,6,66,118,0,0,0,0,0,0,0,0,0,0,6,8,192,46,19,240,69,122,31,30,26,107,72,942
POA4512,0,0,0,81,9,0,0,8,0,3,0,0,6,5,24,51,0,0,0,0,0,0,0,0,0,0,0,0,131,18,11,154,30,50,11,10,10,36,28,477
POA4514,0,0,0,81,16,0,3,10,3,8,5,4,0,9,57,102,0,0,0,0,0,0,0,0,0,0,3,8,175,33,8,222,58,117,20,34,13,68,61,815
POA4515,0,0,0,36,12,4,0,12,0,3,0,0,0,3,34,70,0,0,0,0,0,0,0,0,0,0,0,8,118,37,6,104,23,48,9,26,6,35,35,451
POA4516,0,0,0,106,12,0,3,5,3,0,0,0,0,5,35,68,0,0,0,0,0,0,0,0,0,0,0,3,145,16,8,180,45,95,9,28,7,44,38,619
POA4517,0,0,0,14,3,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,31,4,15,0,0,0,8,11,97
POA4518,3,0,0,85,10,0,3,4,3,4,0,3,3,7,37,72,6,0,0,0,0,0,0,0,0,0,0,4,139,24,7,217,30,93,18,26,14,47,42,662
POA4519,5,0,0,113,7,0,0,9,3,0,0,0,0,7,85,122,0,0,0,0,0,0,0,0,0,4,10,12,195,62,15,320,75,138,24,47,20,94,97,1093
POA4520,0,14,0,930,24,4,0,28,3,13,0,0,4,3,69,149,3,0,0,0,0,0,0,0,0,0,3,5,592,99,23,603,98,290,38,86,29,124,76,2054
POA4521,0,0,0,169,6,0,0,8,0,8,3,4,0,3,39,82,0,0,0,0,0,0,0,0,0,0,0,4,168,25,17,216,46,79,13,31,14,39,40,678
POA4550,0,0,0,49,9,0,0,10,3,7,0,0,0,6,49,82,0,0,0,0,0,0,0,0,0,0,6,6,108,35,5,182,37,66,14,23,7,63,52,595
POA4551,13,16,0,1125,78,28,5,72,18,30,12,13,8,36,419,721,3,0,12,4,0,0,0,0,0,4,18,54,1532,454,100,2188,456,910,213,341,142,448,461,7249
POA4552,3,9,0,125,7,0,0,15,0,0,0,3,4,5,23,58,0,0,0,0,0,0,0,0,0,4,0,7,102,72,16,189,31,96,27,57,18,82,29,724
POA4553,0,7,0,252,19,0,0,10,9,8,0,0,3,5,117,170,0,0,0,0,0,0,0,0,0,0,7,9,323,84,17,467,103,197,40,59,21,61,124,1504
POA4554,0,3,0,33,5,0,0,9,0,0,4,0,0,0,13,35,0,0,0,0,0,0,0,0,0,0,0,0,50,12,9,65,13,28,3,21,0,24,18,244
POA4555,0,0,0,139,10,0,3,12,7,3,6,0,9,0,47,96,0,0,0,0,0,0,0,0,0,0,4,7,183,61,17,264,62,126,24,51,16,68,56,929
POA4556,8,16,0,1260,62,11,9,63,11,27,8,13,7,17,294,522,0,0,0,9,0,0,0,0,0,9,21,42,1176,338,75,1694,309,672,134,246,77,294,320,5339
POA4557,0,0,0,436,26,7,3,25,5,4,0,7,4,10,127,218,4,0,0,0,3,0,0,0,0,0,9,12,486,151,34,723,126,296,58,98,26,116,135,2234
POA4558,0,7,0,254,22,3,0,14,10,6,0,3,0,9,77,145,5,0,0,0,0,0,0,0,0,0,5,12,329,93,17,452,103,242,28,106,25,123,88,1609
POA4559,0,0,0,163,8,3,0,19,0,0,0,8,0,6,51,102,6,0,0,0,0,0,0,0,0,0,0,8,215,63,11,294,41,120,26,54,11,62,59,965
POA4560,0,3,0,393,34,5,6,48,6,21,6,8,5,25,245,413,3,0,3,7,4,3,0,0,4,0,13,42,704,222,52,1201,261,554,96,223,76,284,274,3943
POA4561,0,3,0,168,9,3,0,18,4,4,3,4,0,3,52,109,3,0,0,0,3,0,0,0,0,0,6,15,217,71,9,342,72,153,33,67,12,76,57,1105
POA4562,0,3,0,229,10,4,6,12,6,6,6,3,4,5,72,138,0,0,0,0,0,0,0,0,0,0,5,14,214,88,24,317,57,125,33,82,23,92,78,1119
POA4563,0,8,0,128,12,5,3,16,3,4,0,3,0,7,75,134,0,0,0,4,0,0,0,0,0,0,3,15,164,86,20,295,55,120,36,44,27,92,79,1023
POA4564,0,8,0,182,20,4,0,14,3,3,0,3,3,0,66,119,0,0,0,0,3,0,0,0,0,0,6,16,203,69,11,313,72,118,27,67,15,76,79,1039
POA4565,0,8,0,167,10,6,3,25,0,5,7,11,3,8,100,176,3,5,0,0,0,3,0,0,0,0,7,20,241,116,34,389,72,166,51,96,37,146,110,1448
POA4566,0,4,0,163,9,0,5,13,4,0,0,3,0,7,40,83,0,0,0,0,0,0,0,0,0,0,0,3,132,68,10,189,38,81,13,44,14,56,44,686
POA4567,0,13,0,363,13,4,0,7,0,11,0,9,3,3,56,113,0,0,0,0,0,0,0,0,0,0,8,10,237,119,16,341,41,138,24,72,17,69,68,1132
POA4568,0,0,0,42,0,3,0,10,0,4,0,4,0,6,36,57,0,0,0,0,0,0,0,0,0,0,0,5,68,28,9,116,19,49,18,14,14,40,37,416
POA4569,0,0,0,14,5,0,0,0,0,4,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,15,19,3,44,12,26,9,8,5,20,9,180
POA4570,0,8,0,282,62,12,4,46,3,33,11,23,9,56,262,522,0,0,6,7,0,4,0,4,5,0,22,49,780,236,53,1166,136,654,95,285,93,634,288,4420
POA4571,0,0,0,3,0,4,0,0,0,4,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,17,3,16,0,5,0,7,3,83
POA4572,0,0,0,104,3,0,0,7,3,3,0,0,0,0,15,36,0,0,0,0,0,0,0,0,0,0,0,4,87,16,3,93,21,46,11,11,4,21,18,326
POA4573,5,10,0,718,35,15,12,33,8,10,3,10,4,13,187,330,0,0,9,0,0,7,0,0,0,0,18,34,745,290,75,1166,243,487,109,167,64,196,207,3756
POA4574,0,0,0,25,0,5,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,0,0,0,0,0,0,4,30,11,0,40,12,18,0,7,4,13,9,132
POA4575,3,15,0,732,30,12,5,44,7,10,6,9,0,18,171,302,3,0,6,3,0,0,0,0,0,0,4,17,648,181,37,921,149,391,77,128,38,178,183,2936
POA4580,0,0,0,11,3,0,0,4,0,0,0,0,0,4,28,42,0,0,0,0,0,0,0,0,0,0,3,9,29,24,0,52,3,19,7,23,0,56,33,255
POA4581,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,11,3,24,0,12,0,0,0,11,0,73
POA4600,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,16,0,8,0,6,3,7,0,57
POA4601,0,0,0,9,3,0,0,0,0,3,0,5,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,35,7,24,0,6,0,11,8,110
POA4605,0,0,0,19,9,0,0,0,0,6,0,0,0,8,15,41,0,0,0,0,0,0,0,0,0,0,0,6,76,6,5,79,7,50,3,17,6,79,15,344
POA4606,0,0,0,13,0,0,0,4,0,0,0,0,0,0,15,27,0,0,0,0,0,0,0,0,0,0,0,4,52,3,3,51,4,30,3,15,0,27,14,204
POA4608,0,0,0,6,0,0,0,0,0,4,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,21,3,6,0,11,0,8,4,74
POA4610,0,5,0,157,19,4,0,19,4,7,0,3,0,11,94,164,4,0,0,0,0,0,0,0,0,0,5,12,345,53,17,373,53,212,22,72,29,136,102,1411
POA4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,16
POA4612,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,6,0,0,0,3,0,16
POA4613,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,9,4,3,4,5,0,19,5,56
POA4614,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,14,0,9,3,10,0,23,8,81
POA4615,0,0,0,38,6,0,0,7,0,4,0,4,0,10,33,66,0,0,0,0,0,0,0,0,0,0,4,11,99,23,6,104,15,68,10,47,10,118,42,547
POA4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,6,0,7,0,4,0,4,0,28
POA4621,0,0,0,10,6,0,0,0,0,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,0,0,4,33,3,0,30,5,11,0,9,6,22,10,143
POA4625,0,0,0,10,0,0,0,4,0,0,0,0,0,3,12,24,0,0,0,0,0,0,0,0,0,0,0,0,59,15,6,72,6,21,0,5,4,25,14,225
POA4626,0,0,0,11,10,0,0,3,0,0,0,0,0,0,13,22,4,0,0,0,0,0,0,0,0,0,4,4,53,3,0,43,5,20,3,8,5,16,11,167
POA4627,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,23,0,8,0,3,0,8,5,71
POA4630,0,0,0,12,7,4,0,0,0,3,3,0,0,0,15,28,0,0,0,0,0,0,0,0,0,0,0,6,68,8,3,52,3,20,3,8,3,8,15,193
POA4650,3,5,0,213,30,3,0,22,5,19,6,11,11,37,171,309,0,0,0,0,0,0,0,0,0,0,14,28,586,123,28,728,90,405,47,184,52,440,199,2876
POA4655,4,7,4,548,65,20,11,57,11,25,7,25,7,60,348,633,3,0,9,5,3,0,0,0,0,16,21,58,1160,341,68,1383,176,753,98,361,84,740,388,5552
POA4659,0,4,0,14,0,0,0,0,0,3,0,3,0,0,30,44,0,0,0,0,0,0,0,0,0,4,0,9,36,14,3,56,8,37,14,27,9,80,33,317
POA4660,0,7,0,44,4,0,0,6,0,6,0,3,0,8,40,67,0,0,0,0,0,0,0,0,0,0,5,5,110,18,13,136,20,77,15,33,10,100,49,572
POA4662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,12,4,9,3,5,0,8,12,64
POA4670,9,17,0,801,91,24,19,53,14,48,6,18,7,61,477,817,10,0,8,0,0,4,0,5,3,10,24,62,1847,375,84,2018,289,1078,96,419,113,811,528,7656
POA4671,0,3,0,30,6,0,0,7,0,6,0,0,0,7,38,75,0,0,0,0,0,0,0,0,0,0,0,4,88,13,6,89,17,75,11,25,15,91,42,485
POA4673,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,9,0,3,0,0,0,9,0,53
POA4674,0,0,0,3,0,0,0,0,0,0,0,0,0,5,14,20,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,21,0,9,0,10,0,28,15,105
POA4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9
POA4677,0,0,0,32,3,4,0,8,3,0,0,3,0,4,36,57,0,0,0,0,0,0,0,0,0,0,3,4,50,17,4,87,11,45,16,39,10,41,33,352
POA4678,0,0,0,9,5,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,21,0,14,0,3,0,4,5,63
POA4680,8,8,4,1186,92,9,9,83,14,50,4,14,0,21,490,773,8,0,8,8,5,0,0,0,0,4,30,67,1550,165,71,1815,270,1155,89,248,98,360,537,6359
POA4694,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA4695,0,0,0,11,3,0,0,6,0,0,0,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,27,4,27,3,9,5,4,12,111
POA4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,12
POA4699,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,15,0,6,0,9,0,0,13,52
POA4700,4,4,0,291,28,9,0,15,4,7,0,0,4,6,137,206,0,0,0,0,0,0,0,0,0,0,4,9,389,55,20,421,84,191,16,55,15,98,146,1484
POA4701,0,8,0,663,69,3,7,53,11,18,0,13,5,21,422,630,6,0,0,0,0,0,0,0,0,6,13,30,1314,134,50,1273,222,587,62,171,55,302,451,4620
POA4702,4,0,0,417,84,0,12,50,14,17,9,8,0,13,385,598,5,0,6,0,0,0,0,0,0,8,21,48,814,78,55,880,147,415,48,125,58,172,416,3208
POA4703,10,10,0,483,42,11,0,36,3,19,0,4,5,16,373,500,0,0,5,4,0,0,0,0,0,4,5,21,638,104,33,737,135,298,46,72,40,161,383,2658
POA4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,9
POA4705,0,0,0,5,7,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,3,4,0,0,0,0,3,40
POA4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
POA4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,6,0,0,0,0,4,21
POA4709,0,0,0,30,4,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,23,7,29,3,0,5,0,4,99
POA4710,0,0,0,56,0,0,0,5,0,0,0,6,0,4,58,66,0,0,0,0,0,0,0,0,0,0,0,4,88,15,7,99,15,69,6,23,11,34,61,429
POA4711,0,0,0,63,4,0,0,5,0,0,0,0,0,4,32,46,0,0,0,0,0,0,0,0,0,0,3,4,75,6,5,69,5,27,3,10,6,7,34,247
POA4712,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,5,0,3,0,3,3,26
POA4713,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,4,0,21,0,49
POA4714,0,0,0,11,0,0,0,0,0,3,0,0,0,3,16,28,0,0,0,0,0,0,0,0,0,0,0,4,24,5,0,31,3,25,6,17,3,45,14,175
POA4715,0,0,0,158,25,0,0,18,0,4,0,0,0,0,51,108,0,0,0,0,0,0,0,0,0,4,6,12,217,24,10,252,28,119,18,15,15,32,62,797
POA4716,0,0,0,9,0,0,0,6,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,35,0,8,5,6,0,6,6,99
POA4717,0,0,0,128,9,0,0,5,5,5,0,0,4,0,40,69,6,0,6,0,0,0,0,0,0,0,3,13,147,4,9,118,20,104,9,12,12,9,51,495
POA4718,0,0,0,35,9,0,4,12,3,0,0,0,0,4,22,55,0,0,0,0,0,0,0,0,0,0,5,5,69,0,11,77,6,48,3,3,9,12,23,266
POA4719,0,0,0,12,6,0,0,3,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,3,8,38,4,0,23,9,24,3,0,5,0,3,102
POA4720,0,3,0,423,33,0,5,21,4,13,0,0,0,0,197,281,0,0,3,0,0,0,0,0,0,0,4,16,496,52,15,599,80,311,24,51,17,35,204,1882
POA4721,0,0,0,85,27,0,0,8,0,3,0,0,0,3,37,80,0,0,0,0,0,0,0,0,0,0,0,4,128,8,5,119,25,64,9,5,6,6,42,417
POA4722,0,0,0,22,11,0,0,9,0,0,0,0,0,0,19,43,0,0,0,0,0,0,0,0,0,0,0,0,52,0,5,53,8,18,3,0,0,3,19,167
POA4723,0,0,0,31,3,0,0,6,0,0,0,0,0,0,7,19,3,0,0,0,0,0,0,0,0,0,0,3,47,9,0,57,9,23,7,7,0,3,11,170
POA4724,0,0,0,13,7,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,26,5,3,10,3,7,0,0,0,0,12,62
POA4725,0,0,0,18,7,0,0,3,0,5,0,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,38,7,14,0,0,0,3,9,132
POA4726,0,0,0,4,6,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,0,5,0,0,0,3,6,37
POA4727,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,3,27
POA4728,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,11,0,0,0,0,4,26
POA4730,0,0,0,39,15,0,0,3,0,5,0,0,0,0,25,47,0,0,0,0,0,0,0,0,0,0,3,10,117,6,3,76,9,26,5,4,4,7,26,287
POA4731,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,0,0,0,18
POA4732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,5,0,0,0,0,6,20
POA4733,0,0,0,4,8,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,4,19
POA4735,0,0,0,6,6,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,8,4,11,0,0,0,3,6,69
POA4736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,9
POA4737,3,0,0,142,25,0,0,18,9,12,0,6,3,5,110,187,6,0,0,4,0,0,0,0,3,0,0,13,197,18,6,250,33,138,13,36,15,59,118,887
POA4738,0,0,0,27,5,0,0,3,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,5,27,4,0,36,8,19,3,3,4,12,5,114
POA4739,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,4,0,0,0,0,3,24
POA4740,13,23,3,1861,144,8,11,138,18,49,7,11,8,43,1139,1577,6,0,12,7,0,4,0,0,4,9,31,80,2342,227,106,2894,381,1281,123,253,102,440,1196,9349
POA4741,0,0,0,155,18,0,4,16,3,8,0,4,0,8,94,158,3,0,0,0,0,0,0,0,0,0,5,8,182,17,11,245,37,110,15,17,14,32,100,781
POA4742,0,0,0,16,5,0,0,0,0,4,0,0,0,0,13,25,0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,17,0,19,0,0,4,9,13,92
POA4743,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,11,0,5,0,0,0,0,3,45
POA4744,4,0,0,425,15,5,0,19,4,5,5,0,0,0,75,120,4,0,4,3,0,0,0,0,0,0,6,21,326,17,15,326,64,215,24,14,26,13,82,1124
POA4745,0,0,0,73,6,0,0,3,0,0,0,0,0,0,18,38,4,0,0,0,0,0,0,0,0,0,0,5,73,8,0,91,16,44,8,3,5,5,20,281
POA4746,0,0,0,66,8,0,0,0,0,0,0,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,62,4,3,43,15,37,6,0,9,0,9,187
POA4750,0,0,0,133,13,0,0,14,0,0,0,0,0,0,109,143,0,0,0,0,0,0,0,0,0,0,5,8,178,11,5,259,27,92,9,22,14,19,113,760
POA4751,0,0,0,109,7,4,0,9,0,0,0,0,0,3,73,99,0,0,0,0,0,0,0,0,0,0,0,4,137,14,3,201,34,66,12,17,9,15,75,585
POA4753,0,0,4,118,5,0,0,6,0,0,0,0,0,0,117,139,0,0,0,0,0,0,0,0,0,0,0,6,161,12,8,213,22,90,11,18,12,21,122,682
POA4754,3,0,0,41,8,0,0,4,0,3,0,0,0,0,38,62,0,0,0,0,0,0,0,0,0,0,0,0,65,8,0,75,18,38,11,4,3,12,45,274
POA4756,0,0,0,3,6,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,3,12,5,0,17,4,5,0,0,5,7,9,58
POA4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,8,0,0,0,4,5,27
POA4798,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,18,0,11,0,3,0,5,4,62
POA4799,0,0,0,11,0,0,0,3,0,3,0,0,0,0,18,19,0,0,0,0,0,0,0,0,0,0,0,8,16,3,0,17,3,16,0,7,3,10,13,83
POA4800,0,3,0,136,22,5,3,17,0,9,0,3,0,3,127,199,0,0,0,6,0,0,0,0,0,0,5,12,299,34,13,329,56,97,15,33,11,58,133,1087
POA4802,5,4,0,128,17,0,3,8,0,3,0,6,0,7,126,166,3,0,0,0,0,0,0,0,0,0,6,6,259,38,9,293,31,123,15,45,13,44,128,991
POA4804,0,0,0,20,3,0,0,0,0,0,0,0,0,0,14,24,3,0,0,0,0,0,0,0,0,0,0,4,43,7,0,35,4,29,7,12,4,9,14,164
POA4805,3,0,0,145,26,0,3,13,6,3,4,0,0,10,77,139,3,0,0,0,0,0,0,0,0,0,7,10,282,22,15,282,33,150,17,46,16,77,87,1034
POA4806,0,0,0,39,11,0,0,9,0,6,0,0,0,0,27,50,0,0,0,0,0,0,0,0,0,0,5,6,92,6,0,123,20,44,0,7,3,30,26,361
POA4807,0,0,0,113,17,0,0,13,3,14,0,0,0,3,59,118,0,0,5,6,0,0,0,0,0,0,3,16,262,25,9,378,41,121,9,37,9,66,62,1012
POA4808,0,0,0,21,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,46,9,17,0,4,0,10,8,136
POA4809,0,0,0,20,0,0,0,0,0,4,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,32,4,16,0,0,4,9,8,96
POA4810,0,3,0,531,26,0,0,14,4,4,0,5,0,9,113,171,0,0,0,3,0,0,0,0,0,0,3,11,478,46,14,494,68,191,20,64,12,93,118,1601
POA4811,4,3,0,279,25,0,0,13,0,5,4,0,0,4,99,149,0,0,0,0,0,0,0,0,0,0,0,10,396,42,8,377,65,151,16,44,17,89,105,1315
POA4812,0,4,0,312,29,0,0,23,3,10,0,3,0,7,119,193,0,0,0,0,0,0,0,0,0,0,4,8,476,40,8,458,72,201,18,85,16,110,124,1619
POA4814,4,7,0,887,55,8,6,40,11,19,3,10,0,22,356,542,3,0,4,4,0,0,0,0,3,7,15,38,1314,187,51,1252,199,641,67,204,42,295,375,4625
POA4815,4,5,0,222,23,5,0,19,0,13,0,3,4,12,183,263,0,0,0,0,0,0,0,0,0,4,3,12,578,56,17,500,88,326,29,119,38,210,192,2147
POA4816,0,0,0,80,22,0,4,10,0,4,0,0,0,13,70,132,4,0,0,0,0,0,0,0,0,0,5,5,203,33,11,174,25,88,10,39,10,148,74,813
POA4817,5,3,0,516,53,7,0,38,4,12,0,10,0,21,332,494,0,0,5,3,0,0,0,0,0,0,7,20,1109,96,27,973,145,451,49,138,47,215,350,3604
POA4818,0,4,0,551,51,8,5,28,7,13,6,4,4,9,435,571,9,0,6,0,0,0,0,0,4,0,12,27,1306,110,63,1096,225,550,68,123,63,151,458,4213
POA4819,0,0,0,18,4,0,0,3,0,0,0,0,0,3,5,19,0,0,0,0,0,0,0,0,0,0,0,0,22,20,0,36,3,11,5,5,3,14,7,131
POA4820,0,0,0,102,18,0,0,3,0,6,3,0,3,6,108,145,4,0,0,0,0,0,0,0,0,0,12,14,245,14,12,210,31,129,19,29,13,50,120,869
POA4821,0,0,0,16,8,0,0,4,0,0,0,0,0,0,18,33,0,0,0,0,0,0,0,0,0,0,4,4,52,0,0,21,9,10,0,3,5,8,21,124
