poa_code,postcode,seifa_irsd_score,seifa_irsd_national_rank,seifa_irsd_national_decile,seifa_irsd_national_percentile,seifa_irsd_state_rank,seifa_irsd_state_decile,seifa_irsd_state_percentile,seifa_irsd_minimum_sa1_score,seifa_irsd_maximum_sa1_score,seifa_irsd_population_without_sa1_score_share,seifa_irsad_score,seifa_irsad_national_rank,seifa_irsad_national_decile,seifa_irsad_national_percentile,seifa_irsad_state_rank,seifa_irsad_state_decile,seifa_irsad_state_percentile,seifa_irsad_minimum_sa1_score,seifa_irsad_maximum_sa1_score,seifa_irsad_population_without_sa1_score_share,seifa_ier_score,seifa_ier_national_rank,seifa_ier_national_decile,seifa_ier_national_percentile,seifa_ier_state_rank,seifa_ier_state_decile,seifa_ier_state_percentile,seifa_ier_minimum_sa1_score,seifa_ier_maximum_sa1_score,seifa_ier_population_without_sa1_score_share,seifa_ieo_score,seifa_ieo_national_rank,seifa_ieo_national_decile,seifa_ieo_national_percentile,seifa_ieo_state_rank,seifa_ieo_state_decile,seifa_ieo_state_percentile,seifa_ieo_minimum_sa1_score,seifa_ieo_maximum_sa1_score,seifa_ieo_population_without_sa1_score_share,seifa_population,seifa_state,seifa_caution_low_sa1_representation,seifa_cross_state_boundary,seifa_irsd_excluded,seifa_irsd_national_percentile_scaled,seifa_irsad_excluded,seifa_irsad_national_percentile_scaled,seifa_ier_excluded,seifa_ier_national_percentile_scaled,seifa_ieo_excluded,seifa_ieo_national_percentile_scaled,seifa_score_missing_count,seifa_any_score_available,seifa_all_scores_available,seifa_any_index_excluded,seifa_source_year
POA4022,4022,947.22625679,545,3,21,121,3,29,787.72855266,1086.0159531,0.0,923.58391008,558,3,22,127,3,30,829.61247274,1114.2386945,0.0,968.36484928,727,3,28,143,4,34,841.60489261,1137.0380007,0.0,917.80441613,612,3,24,162,4,38,867.13899979,1069.074535,0.0,7538,QLD,False,False,False,0.21,False,0.22,False,0.28,False,0.24,0,True,True,False,2021
POA4025,4025,1054.5136402,2068,8,79,373,9,88,1054.5136402,1054.5136402,0.0,1022.6085333,1856,8,71,344,9,81,1022.6085333,1022.6085333,0.0,998.26209754,1246,5,48,224,6,53,998.26209754,998.26209754,0.0,972.95034138,1340,6,51,273,7,64,972.95034138,972.95034138,0.0,309,QLD,False,False,False,0.79,False,0.71,False,0.48,False,0.51,0,True,True,False,2021
POA4030,4030,1073.3052095,2314,9,89,398,10,93,975.67226795,1158.329225,0.0,1094.5760995,2383,10,91,406,10,95,980.04794282,1216.1655684,0.0,990.92740699,1126,5,43,204,5,48,796.23948814,1205.8701425,0.0,1116.1236185,2418,10,93,408,10,96,1030.8413061,1192.6093737,0.0,18592,QLD,False,False,False,0.89,False,0.91,False,0.43,False,0.93,0,True,True,False,2021
POA4031,4031,1070.8541983,2285,9,88,395,10,93,1004.5447624,1125.682961,0.0,1083.3969176,2317,9,89,393,10,92,1007.0502001,1161.7038362,0.0,1018.0409331,1588,7,61,296,7,70,896.88887107,1178.0307886,0.0,1092.4600911,2312,9,88,394,10,93,1038.4627339,1135.5181021,0.0,14292,QLD,False,False,False,0.88,False,0.89,False,0.61,False,0.88,0,True,True,False,2021
POA4032,4032,1005.2148206,1355,6,52,253,6,60,869.98696534,1092.4210778,0.0030996792,1003.1372208,1650,7,63,312,8,73,885.21490552,1108.3794291,0.0030996792,935.92697594,333,2,13,61,2,15,783.25607725,1129.6199547,0.0030996792,1028.9487124,1921,8,74,356,9,84,951.0313512,1122.1243571,0.0030996792,18389,QLD,False,False,False,0.52,False,0.63,False,0.13,False,0.74,0,True,True,False,2021
POA4034,4034,1027.7002937,1703,7,65,320,8,75,670.40596794,1150.2331171,0.0144840718,1018.5822338,1818,7,70,335,8,79,731.06094004,1147.3158924,0.0144840718,1004.2876102,1353,6,52,247,6,58,658.55025079,1169.9443105,0.0080015404,1020.1801575,1859,8,71,341,8,80,784.73686862,1133.0762463,0.0140775764,46741,QLD,False,False,False,0.65,False,0.7,False,0.52,False,0.71,0,True,True,False,2021
POA4035,4035,1093.5459855,2487,10,95,417,10,98,950.74916837,1147.0432252,0.017018629,1090.6990246,2359,9,90,400,10,94,955.48750239,1164.8888604,0.017018629,1106.9130216,2528,10,97,418,10,98,863.33034967,1195.9527925,0.0,1067.3299496,2175,9,83,384,9,90,943.5201932,1146.3969377,0.017018629,27323,QLD,False,False,False,0.95,False,0.9,False,0.97,False,0.83,0,True,True,False,2021
POA4036,4036,1019.736654,1581,7,61,302,8,71,938.59413645,1058.0257047,0.0037142857,985.87851955,1426,6,55,276,7,65,908.30684326,1032.8914779,0.0037142857,1018.0090438,1587,7,61,295,7,69,900.45524714,1064.6953093,0.0037142857,969.12877726,1298,5,50,262,7,62,894.92511629,1029.6787982,0.0037142857,7000,QLD,False,False,False,0.61,False,0.55,False,0.61,False,0.5,0,True,True,False,2021
POA4037,4037,1101.4041645,2534,10,97,423,10,99,1051.0075787,1140.1252281,0.0,1090.8563438,2360,9,90,401,10,94,1020.5368074,1139.9283231,0.0,1134.5260475,2595,10,99,424,10,100,1052.5841941,1200.4031496,0.0,1064.3963425,2159,9,83,382,9,90,1011.4161596,1110.1247072,0.0,7822,QLD,False,False,False,0.97,False,0.9,False,0.99,False,0.83,0,True,True,False,2021
POA4051,4051,1079.8265966,2381,10,91,408,10,96,923.16418195,1153.1618248,0.0,1102.8915939,2417,10,93,410,10,96,950.7087943,1206.1359783,0.0,1028.7417725,1751,7,67,328,8,77,829.77536127,1189.1614296,0.0,1124.5693251,2455,10,94,414,10,97,1016.4793421,1194.7139202,0.0,29574,QLD,False,False,False,0.91,False,0.93,False,0.67,False,0.94,0,True,True,False,2021
POA4053,4053,1058.1219176,2126,9,81,375,9,88,767.79909545,1126.4279117,8.40266e-05,1058.1055355,2154,9,83,378,9,89,816.32231269,1134.6778049,8.40266e-05,1020.1155793,1618,7,62,304,8,72,687.58016696,1176.2243636,8.40266e-05,1069.2124952,2185,9,84,387,10,91,946.73556277,1151.8618982,8.40266e-05,47604,QLD,False,False,False,0.81,False,0.83,False,0.62,False,0.84,0,True,True,False,2021
POA4054,4054,1035.7830627,1820,7,70,338,8,79,875.54873226,1122.9036862,0.0245960246,1027.877804,1914,8,73,352,9,83,926.0947771,1112.890386,0.0245960246,1018.277283,1591,7,61,297,7,70,851.45893583,1151.9096063,0.0245960246,1045.6142729,2036,8,78,371,9,87,950.34664118,1139.1646603,0.0245960246,13986,QLD,False,False,False,0.7,False,0.73,False,0.61,False,0.78,0,True,True,False,2021
POA4055,4055,1088.137413,2451,10,94,412,10,97,939.2320545,1158.4158754,0.0004024325,1080.6720228,2298,9,88,391,10,92,910.49154564,1182.5007732,0.0004024325,1095.1742562,2463,10,94,409,10,96,901.49155384,1215.1096372,0.0004024325,1067.8456611,2179,9,83,385,9,90,901.37470642,1164.6471356,0.0004024325,22364,QLD,False,False,False,0.94,False,0.88,False,0.94,False,0.83,0,True,True,False,2021
POA4059,4059,1039.7137122,1866,8,72,346,9,81,736.20337502,1126.5584444,0.0002183406,1084.991666,2326,9,89,394,10,93,867.24293441,1172.7252146,0.0002183406,935.41061879,325,2,13,56,2,14,618.89684998,1089.2194758,0.0002183406,1138.4015284,2489,10,95,417,10,98,1064.4716969,1179.4948948,0.0002183406,13740,QLD,False,False,False,0.72,False,0.89,False,0.13,False,0.95,0,True,True,False,2021
POA4060,4060,1102.4954819,2540,10,97,424,10,100,990.24197307,1139.5578727,0.0,1137.4016132,2547,10,98,423,10,99,1019.1343087,1197.0602867,0.0,1092.0451414,2446,10,94,407,10,96,879.72117409,1198.644996,0.0,1141.4043866,2501,10,96,419,10,98,1069.0444204,1179.6935863,0.0,13450,QLD,False,False,False,0.97,False,0.98,False,0.94,False,0.96,0,True,True,False,2021
POA4061,4061,1093.4962282,2485,10,95,416,10,98,996.06747212,1155.7132325,0.0,1108.9334916,2444,10,94,417,10,98,1022.1346506,1174.5208659,0.0,1095.6400032,2465,10,94,410,10,96,938.15090214,1180.2901129,0.0,1124.9274358,2457,10,94,415,10,97,1073.671055,1179.6935863,0.0,17318,QLD,False,False,False,0.95,False,0.94,False,0.94,False,0.94,0,True,True,False,2021
POA4064,4064,1099.1754403,2518,10,96,421,10,99,1033.7654223,1141.1173512,0.0,1139.9047296,2554,10,98,425,10,100,1080.2237639,1203.3556985,0.0,1012.3429149,1484,6,57,276,7,65,896.34416691,1135.3066817,0.0,1164.9509971,2572,10,98,425,10,100,1130.5733089,1208.5939822,0.0,12191,QLD,False,False,False,0.96,False,0.98,False,0.57,False,0.98,0,True,True,False,2021
POA4065,4065,1119.0706672,2611,10,100,427,10,100,1091.5532972,1153.5765394,0.0,1161.6264228,2592,10,99,427,10,100,1116.4913416,1199.8066487,0.0,1113.5367682,2546,10,97,420,10,99,1022.6648148,1182.5985458,0.0,1167.4088894,2577,10,99,426,10,100,1128.9597384,1200.9378494,0.0,10171,QLD,False,False,False,1.0,False,0.99,False,0.97,False,0.99,0,True,True,False,2021
POA4066,4066,1082.5615113,2408,10,92,410,10,96,990.20163435,1163.0131037,0.0,1114.7647213,2471,10,95,420,10,99,1057.482053,1224.1273596,0.0,974.22219221,828,4,32,164,4,39,793.82510109,1182.6476761,0.0,1161.7112627,2560,10,98,424,10,100,1117.9575443,1204.1466271,0.0,18609,QLD,False,False,False,0.92,False,0.95,False,0.32,False,0.98,0,True,True,False,2021
POA4067,4067,1041.5064841,1889,8,72,352,9,83,967.92554424,1155.6967709,0.1545826514,1091.477458,2364,10,91,403,10,95,1023.2236967,1174.0899562,0.1545826514,926.42562233,262,1,10,46,2,11,777.41780964,1144.3054524,0.1545826514,1170.614305,2584,10,99,427,10,100,1096.5152617,1211.6845898,0.1545826514,12220,QLD,False,False,False,0.72,False,0.91,False,0.1,False,0.99,0,True,True,False,2021
POA4068,4068,1073.5034603,2317,9,89,399,10,94,937.39658129,1155.6967709,0.0,1104.6976993,2427,10,93,415,10,97,998.32394593,1195.6037011,0.0,997.80079315,1241,5,48,223,6,53,808.63321041,1158.1496594,0.0,1148.4562078,2524,10,97,421,10,99,1049.5146176,1222.9473874,0.0,25676,QLD,False,False,False,0.89,False,0.93,False,0.48,False,0.97,0,True,True,False,2021
POA4069,4069,1109.7596317,2581,10,99,426,10,100,1021.3842215,1159.8012229,0.0,1142.6539685,2560,10,98,426,10,100,1044.2794911,1213.0129931,0.0,1125.9481968,2578,10,99,422,10,99,969.48817471,1228.0057875,0.0,1156.0135913,2542,10,97,422,10,99,1049.5146176,1222.1963027,0.0,35527,QLD,False,False,False,0.99,False,0.98,False,0.99,False,0.97,0,True,True,False,2021
POA4070,4070,1092.6395648,2480,10,95,415,10,97,1022.3139004,1131.0241514,0.0,1094.6016553,2384,10,91,407,10,96,1013.6999473,1159.2857002,0.0,1111.414101,2541,10,97,419,10,98,998.02991211,1160.3904365,0.0,1098.1399694,2334,9,89,396,10,93,1024.8880973,1167.3764282,0.0,12045,QLD,False,False,False,0.95,False,0.91,False,0.97,False,0.89,0,True,True,False,2021
POA4073,4073,1091.6057379,2476,10,95,414,10,97,953.84951259,1136.0542207,0.0003228236,1104.2723634,2425,10,93,414,10,97,958.76791904,1179.6007074,0.0003228236,1098.251627,2479,10,95,414,10,97,943.88850927,1200.0625605,0.0003228236,1110.5464024,2390,10,91,402,10,94,1055.7062701,1166.6238365,0.0003228236,9293,QLD,False,False,False,0.95,False,0.93,False,0.95,False,0.91,0,True,True,False,2021
POA4074,4074,1078.1410423,2361,9,90,404,10,95,991.07067181,1132.7573554,0.0003738939,1076.4543544,2275,9,87,390,10,92,970.25643292,1147.8387152,0.0003738939,1074.9255608,2310,9,89,390,10,92,944.56271896,1171.8008057,0.0003738939,1084.1091982,2257,9,86,391,10,92,1008.5349509,1167.146986,0.0003738939,24071,QLD,False,False,False,0.9,False,0.87,False,0.89,False,0.86,0,True,True,False,2021
POA4075,4075,1072.5932435,2309,9,88,397,10,93,974.58963403,1136.7844252,0.000509684,1088.7169016,2347,9,90,396,10,93,979.314824,1172.5795766,0.000509684,1045.2634134,1984,8,76,360,9,85,863.36605736,1160.670266,0.000509684,1111.5127078,2393,10,92,403,10,95,974.948271,1195.4559394,0.000509684,25506,QLD,False,False,False,0.88,False,0.9,False,0.76,False,0.92,0,True,True,False,2021
POA4076,4076,931.51930153,398,2,16,90,3,22,797.05304563,1004.2651515,0.428827966,935.29499709,717,3,28,155,4,37,763.66926441,998.98499508,0.428827966,940.09409758,376,2,15,71,2,17,883.22531759,995.32466887,0.428827966,959.28061846,1171,5,45,245,6,58,762.79826277,1029.8831927,0.4259547468,8353,QLD,False,False,False,0.16,False,0.28,False,0.15,False,0.45,0,True,True,False,2021
POA4077,4077,837.85880358,79,1,4,15,1,4,522.61976903,1066.0899157,0.0,871.88870824,149,1,6,38,1,9,650.70159576,1041.1049223,0.0,893.33067605,129,1,5,21,1,5,617.86883574,1098.9008616,0.0,914.02225107,568,3,22,156,4,37,696.23195897,1067.0647214,0.0,35805,QLD,False,False,False,0.04,False,0.06,False,0.05,False,0.22,0,True,True,False,2021
POA4078,4078,985.11991542,1036,4,40,201,5,47,663.99662298,1106.0083759,0.0,977.4538634,1295,5,50,256,6,60,725.65634872,1084.7250148,0.0,1003.9470436,1347,6,52,246,6,58,771.64123655,1212.9962761,0.0,983.50477896,1476,6,57,293,7,69,808.90314143,1070.0855095,0.0,26263,QLD,False,False,False,0.4,False,0.5,False,0.52,False,0.57,0,True,True,False,2021
POA4101,4101,1039.3727557,1858,8,71,344,9,81,864.17764994,1128.826536,0.0115190376,1090.229449,2358,9,90,399,10,94,945.42901623,1189.7511289,0.0115190376,914.35575601,199,1,8,36,1,9,733.02772066,1052.6285133,0.0115190376,1146.0009611,2518,10,96,420,10,99,1043.9184944,1219.2499061,0.0115190376,35246,QLD,False,False,False,0.71,False,0.9,False,0.08,False,0.96,0,True,True,False,2021
POA4102,4102,1032.2548563,1773,7,68,331,8,78,819.75106383,1111.0002383,0.0064677077,1070.819207,2241,9,86,384,9,90,926.65806974,1126.2737904,0.0064677077,905.18070168,157,1,6,27,1,7,699.94895929,1018.8784871,0.0064677077,1122.7826392,2449,10,94,413,10,97,1065.8749456,1213.1216891,0.0064677077,10823,QLD,False,False,False,0.68,False,0.86,False,0.06,False,0.94,0,True,True,False,2021
POA4103,4103,1042.1697384,1900,8,73,354,9,83,945.72502828,1113.2003643,0.0,1066.2946915,2210,9,85,383,9,90,982.58750249,1134.982928,0.0,948.3267908,462,2,18,92,3,22,849.12039383,1095.8953358,0.0,1113.2973449,2401,10,92,404,10,95,1064.0267481,1148.9222499,0.0,14995,QLD,False,False,False,0.73,False,0.85,False,0.18,False,0.92,0,True,True,False,2021
POA4104,4104,1067.4673154,2246,9,86,392,10,92,949.94807086,1159.7854355,0.0,1092.7964511,2374,10,91,405,10,95,990.40389362,1190.5518853,0.0,1010.2124005,1447,6,56,266,7,63,846.56633792,1161.193589,0.0,1130.1950124,2468,10,94,416,10,98,1091.3601942,1173.9863441,0.0,7062,QLD,False,False,False,0.86,False,0.91,False,0.56,False,0.94,0,True,True,False,2021
POA4105,4105,1046.0509882,1950,8,75,364,9,86,916.95805445,1147.3707169,0.0011486826,1058.3113398,2156,9,83,380,9,89,948.01745636,1156.2280766,0.0011486826,984.89813693,1027,4,40,192,5,45,832.6274999,1132.9011764,0.0011486826,1093.7411454,2318,9,89,395,10,93,1028.4072219,1176.9922889,0.0011486826,13929,QLD,False,False,False,0.75,False,0.83,False,0.4,False,0.89,0,True,True,False,2021
POA4106,4106,974.63481836,883,4,34,178,5,42,960.98599734,987.51117663,0.0115131579,968.19404232,1175,5,45,229,6,54,951.5818417,982.74217241,0.0115131579,913.33229845,195,1,8,34,1,8,887.9540686,937.36555676,0.0115131579,995.89341331,1607,7,62,314,8,74,965.88526909,1042.642604,0.0083732057,1672,QLD,False,False,False,0.34,False,0.45,False,0.08,False,0.62,0,True,True,False,2021
POA4107,4107,1041.1935079,1884,8,72,350,9,82,907.98758073,1103.9403822,0.0,1043.0121721,2042,8,78,365,9,86,934.79810132,1114.4953876,0.0,1010.0844512,1443,6,55,264,7,62,862.41182179,1081.9875733,0.0,1055.1069401,2096,8,80,376,9,88,956.17276562,1115.9444139,0.0,6790,QLD,False,False,False,0.72,False,0.78,False,0.55,False,0.8,0,True,True,False,2021
POA4108,4108,976.9927236,918,4,35,183,5,43,842.89435136,1038.2467744,0.0054945055,984.79012155,1407,6,54,270,7,64,861.44702876,1029.2022437,0.0054945055,936.78604696,346,2,14,65,2,16,844.86207115,999.50106097,0.0054945055,1016.2222106,1810,7,69,337,8,79,903.48642578,1044.2215996,0.0054945055,6188,QLD,False,False,False,0.35,False,0.54,False,0.14,False,0.69,0,True,True,False,2021
POA4109,4109,972.88975273,860,4,33,173,5,41,796.43737781,1071.9196707,0.0,997.67496814,1584,7,61,305,8,72,825.26507153,1101.1642754,0.0,982.30102526,973,4,38,187,5,44,769.39049664,1121.5296533,0.0,1021.7126383,1871,8,72,346,9,81,888.85507703,1120.416282,0.0,37703,QLD,False,False,False,0.33,False,0.61,False,0.38,False,0.72,0,True,True,False,2021
POA4110,4110,966.09071881,766,3,30,158,4,37,476.26099062,1110.5661149,0.0027792965,974.64660217,1259,5,48,247,6,58,630.56935058,1120.007033,0.0027792965,999.70766767,1280,5,49,230,6,54,622.7553344,1166.7029121,0.0027792965,982.43499903,1459,6,56,289,7,68,773.83151696,1110.2032002,0.0018224895,16461,QLD,False,False,False,0.3,False,0.48,False,0.49,False,0.56,0,True,True,False,2021
POA4111,4111,1064.5585151,2206,9,85,388,10,91,1060.7122283,1075.1577882,0.3023041475,1044.549334,2053,8,79,368,9,86,1038.3632932,1057.2548465,0.3023041475,985.53315296,1047,4,40,196,5,46,973.27143298,1002.2947496,0.3023041475,1032.7852636,1956,8,75,359,9,84,1019.8714373,1067.6364183,0.3023041475,1085,QLD,False,False,False,0.85,False,0.79,False,0.4,False,0.75,0,True,True,False,2021
POA4112,4112,1028.101878,1710,7,66,323,8,76,914.7710354,1112.6718922,0.0,1038.7667849,2003,8,77,364,9,86,922.2235737,1111.3246885,0.0,1049.4073755,2036,8,78,366,9,86,894.60976782,1125.2266578,0.0,1057.7712271,2120,9,81,378,9,89,975.72334378,1117.872013,0.0,8737,QLD,False,False,False,0.66,False,0.77,False,0.78,False,0.81,0,True,True,False,2021
POA4113,4113,1012.5993625,1484,6,57,279,7,66,667.49362171,1093.4192442,0.0005080612,1020.4665379,1839,8,71,337,8,79,706.4820764,1097.031526,0.0005080612,1005.1562303,1359,6,52,248,6,58,658.45501853,1124.5491337,0.0005080612,1039.8779558,1997,8,76,363,9,85,762.65033743,1159.0904899,0.0005080612,29524,QLD,False,False,False,0.57,False,0.71,False,0.52,False,0.76,0,True,True,False,2021
POA4114,4114,737.68557015,22,1,1,5,1,2,511.41883074,907.44973263,0.0008080264,780.85349535,15,1,1,4,1,1,653.60213434,905.58303701,0.0008080264,819.44903527,45,1,2,8,1,2,652.5081469,971.21161921,0.0008080264,817.55647851,18,1,1,4,1,1,739.28893103,1001.2470273,0.0003366777,29702,QLD,False,False,False,0.01,False,0.01,False,0.02,False,0.01,0,True,True,False,2021
POA4115,4115,1028.667927,1720,7,66,325,8,76,922.05080696,1096.6565669,0.0,1016.9779629,1808,7,69,334,8,79,912.9505825,1097.0344116,0.0,1047.2900727,2012,8,77,364,9,86,908.0835649,1137.6574849,0.0,1004.7813017,1698,7,65,325,8,76,936.26951794,1088.2252716,0.0,20169,QLD,False,False,False,0.66,False,0.69,False,0.77,False,0.65,0,True,True,False,2021
POA4116,4116,1028.0824046,1708,7,66,321,8,76,959.3647629,1097.7860979,0.0,1033.0895485,1956,8,75,358,9,84,961.48087172,1144.1408679,0.0,1050.1658419,2049,8,79,369,9,87,954.0846741,1191.0706868,0.0,1037.8781656,1989,8,76,361,9,85,964.73829736,1140.9083321,0.0,27459,QLD,False,False,False,0.66,False,0.75,False,0.79,False,0.76,0,True,True,False,2021
POA4117,4117,950.35636404,570,3,22,126,3,30,829.95808161,1061.8480572,0.0040622884,951.14598734,926,4,36,188,5,44,833.19801389,1091.7350677,0.0040622884,998.51502139,1254,5,48,225,6,53,769.74735157,1118.9553467,0.0040622884,957.6107108,1154,5,44,243,6,57,856.31984419,1073.310032,0.0040622884,2954,QLD,False,False,False,0.22,False,0.36,False,0.48,False,0.44,0,True,True,False,2021
POA4118,4118,966.43536352,771,3,30,160,4,38,795.09445237,1107.59611,0.0004762963,940.60280933,791,4,31,164,4,39,809.45250905,1090.1201407,0.0004762963,1008.1792026,1412,6,54,261,7,61,863.19620253,1166.1634893,0.0004762963,914.7561006,576,3,22,157,4,37,800.77582507,1045.9836233,0.0004762963,31493,QLD,False,False,False,0.3,False,0.31,False,0.54,False,0.22,0,True,True,False,2021
POA4119,4119,1019.2180362,1570,6,60,299,7,70,868.7054556,1086.054531,0.0,1022.8864852,1859,8,71,345,9,81,882.45041797,1086.0556775,0.0,1045.8591122,1994,8,76,361,9,85,863.89505568,1154.333104,0.0,1023.3475822,1886,8,72,348,9,82,891.59055663,1088.7273568,0.0,6809,QLD,False,False,False,0.6,False,0.71,False,0.76,False,0.72,0,True,True,False,2021
POA4120,4120,1056.8600952,2100,9,81,374,9,88,964.15541599,1137.5174993,0.0,1073.6102156,2256,9,86,386,10,91,994.24173289,1158.9462552,0.0,958.77086127,591,3,23,113,3,27,837.13926686,1090.1679968,0.0,1110.3362418,2388,10,91,401,10,94,1055.0693657,1175.0698146,0.0,10387,QLD,False,False,False,0.81,False,0.86,False,0.23,False,0.91,0,True,True,False,2021
POA4121,4121,1075.0860131,2330,9,89,401,10,94,873.12274132,1143.4773282,0.0,1095.5308986,2389,10,92,408,10,96,915.70863868,1178.9632539,0.0,1053.5290886,2100,9,81,375,9,88,815.09630101,1159.8338621,0.0,1109.1958837,2379,10,91,400,10,94,971.24266152,1199.4004332,0.0,26062,QLD,False,False,False,0.89,False,0.92,False,0.81,False,0.91,0,True,True,False,2021
POA4122,4122,1028.5886718,1719,7,66,324,8,76,804.05499258,1131.5980105,0.0002333128,1035.1717682,1970,8,76,359,9,84,868.97421879,1158.1964385,0.0002333128,995.72833707,1207,5,46,216,6,51,745.81019751,1172.5220012,0.0002333128,1056.4556581,2110,9,81,377,9,89,966.8066546,1156.6852985,0.0002333128,47147,QLD,False,False,False,0.66,False,0.76,False,0.46,False,0.81,0,True,True,False,2021
POA4123,4123,1047.9660306,1991,8,76,370,9,87,927.09361901,1126.4166247,0.0,1047.9434722,2079,8,80,372,9,87,927.47031087,1161.7107293,0.0,1054.6283515,2116,9,81,376,9,88,865.39100028,1175.7682062,0.0,1046.1760449,2039,8,78,372,9,87,937.55808746,1158.1161819,0.0,22857,QLD,False,False,False,0.76,False,0.8,False,0.81,False,0.78,0,True,True,False,2021
POA4124,4124,1006.29465,1378,6,53,259,7,61,860.32506482,1135.2029578,0.0,979.96611672,1336,6,51,264,7,62,853.19210908,1105.2285943,0.0,1057.2503502,2145,9,82,377,9,89,884.13003857,1195.9709117,0.0,941.75398794,927,4,36,212,5,50,861.12397123,1033.9177349,0.0,23445,QLD,False,False,False,0.53,False,0.51,False,0.82,False,0.36,0,True,True,False,2021
POA4125,4125,983.07118453,998,4,39,194,5,46,876.22195978,1078.7172365,0.0,951.62837673,934,4,36,190,5,45,835.26610759,1043.8697571,0.0,1007.86768,1410,6,54,260,7,61,883.14880275,1159.2305818,0.0,910.55001607,527,3,21,145,4,34,733.57435681,956.5443424,0.0,12893,QLD,False,False,False,0.39,False,0.36,False,0.54,False,0.21,0,True,True,False,2021
POA4127,4127,965.05376779,750,3,29,154,4,36,699.98355329,1112.5514289,0.0001102698,955.54486184,993,4,38,200,5,47,766.35601384,1130.7810688,0.0001102698,980.01931178,931,4,36,179,5,42,776.61468945,1155.6782604,0.0001102698,958.07912254,1158,5,45,244,6,58,828.63353209,1108.7852728,0.0001102698,27206,QLD,False,False,False,0.29,False,0.38,False,0.36,False,0.45,0,True,True,False,2021
POA4128,4128,1043.0200728,1909,8,73,355,9,83,898.77346869,1112.7714386,0.0002952291,1021.1567626,1844,8,71,338,8,79,893.98424455,1112.7564773,0.0002952291,1061.8015058,2185,9,84,383,9,90,871.51031856,1174.7342681,0.0002952291,994.18724978,1584,7,61,310,8,73,909.99352361,1085.0506573,0.0002952291,16936,QLD,False,False,False,0.73,False,0.71,False,0.84,False,0.61,0,True,True,False,2021
POA4129,4129,999.56009428,1271,5,49,237,6,56,964.30939666,1017.0663212,0.0013305736,963.03169436,1097,5,42,214,6,51,920.03370732,991.43689563,0.0013305736,1015.3496531,1529,6,59,286,7,67,988.54710424,1065.0514163,0.0013305736,939.35002566,901,4,35,207,5,49,868.58310684,964.86279059,0.0013305736,6764,QLD,False,False,False,0.49,False,0.42,False,0.59,False,0.35,0,True,True,False,2021
POA4130,4130,1061.8905748,2176,9,83,383,9,90,850.57828225,1107.6002185,0.0,1048.1252727,2081,8,80,373,9,88,833.66751458,1117.6100674,0.0,1102.5432036,2501,10,96,416,10,98,870.08205428,1195.4671824,0.0,1011.7150251,1766,7,68,332,8,78,812.49062978,1076.1010337,0.0,9140,QLD,False,False,False,0.83,False,0.8,False,0.96,False,0.68,0,True,True,False,2021
POA4131,4131,866.06603958,122,1,5,29,1,7,700.83547603,998.07791439,0.0022069434,872.55197278,153,1,6,40,1,10,750.30985417,981.49328187,0.0022069434,900.76321482,147,1,6,26,1,7,768.20515508,1031.8749236,0.0022069434,893.23516665,319,2,13,95,3,23,806.62798917,1001.2470273,0.0022069434,11781,QLD,False,False,False,0.05,False,0.06,False,0.06,False,0.13,0,True,True,False,2021
POA4132,4132,847.57421783,90,1,4,17,1,4,732.87537574,961.34803452,0.0,845.11155763,74,1,3,17,1,4,747.19442518,927.91800034,0.0,921.60320657,236,1,9,39,1,10,774.36179734,1002.7394832,0.0,842.60867621,53,1,3,17,1,4,774.47700513,911.08293448,0.0,27070,QLD,False,False,False,0.04,False,0.03,False,0.09,False,0.03,0,True,True,False,2021
POA4133,4133,934.59396735,425,2,17,95,3,23,731.02560185,1038.5857499,0.0,919.12245949,500,2,20,117,3,28,767.31134662,1013.6413037,0.0,970.3889325,761,3,29,151,4,36,740.36591581,1095.2937589,0.0,904.28174108,454,2,18,130,4,31,763.13863246,989.92210474,0.0,22472,QLD,False,False,False,0.17,False,0.2,False,0.29,False,0.18,0,True,True,False,2021
