poa_code,postcode,census_population,census_age_20_24,census_age_25_34,census_age_35_44,census_median_age,census_median_household_income_weekly,census_avg_household_size,census_couple_no_children_families,census_couple_with_children_families,census_single_parent_families,census_other_families,census_total_families,census_households_all,census_households_weekly_income_3000_3499,census_households_weekly_income_3500_3999,census_households_weekly_income_4000_plus,census_population_15plus_g43,census_unemployment_rate_published_pct,census_labour_force_participation_rate_published_pct,census_bachelor_degree_count,census_employed_persons,census_unemployed_persons,census_labour_force,census_not_in_labour_force,census_labour_status_not_stated,census_population_15plus,census_family_households,census_lone_person_households,census_group_households,census_total_households,census_source_year,census_couple_families,census_age_20_44_count,census_households_weekly_income_3000_plus_count,census_employment_to_population_ratio,census_unemployment_rate,census_labour_force_participation_rate,census_couple_no_children_family_share,census_couple_with_children_family_share,census_couple_family_share,census_single_parent_family_share,census_family_household_share,census_lone_person_household_share,census_group_household_share,census_age_20_44_share,census_households_weekly_income_3000_plus_share,census_bachelor_degree_share,census_unemployment_rate_derived_pct,census_labour_force_participation_rate_derived_pct,census_small_population,census_small_labour_force,census_small_families,census_small_households,census_nonpositive_household_income,census_zero_population,census_any_feature_missing,census_ratio_quality_issue
POA3641,3641,1266.0,51.0,133.0,142.0,42.0,1339.0,2.5,145.0,129.0,49.0,5.0,329.0,455.0,17.0,11.0,23.0,999.0,2.9,57.9,60.0,563.0,17.0,576.0,329.0,94.0,999.0,317.0,127.0,15.0,455.0,2021,274.0,326.0,51.0,0.5635635635635635,0.029513888888888888,0.5765765765765766,0.44072948328267475,0.39209726443769,0.8328267477203647,0.14893617021276595,0.6967032967032967,0.27912087912087913,0.03296703296703297,0.2575039494470774,0.11208791208791209,0.06006006006006006,2.951388888888889,57.65765765765766,False,False,False,False,False,False,False,False
POA3644,3644,9390.0,371.0,1015.0,1005.0,47.0,1178.0,2.3,1244.0,837.0,379.0,21.0,2483.0,3720.0,141.0,81.0,155.0,7839.0,3.9,52.0,541.0,3917.0,158.0,4082.0,3146.0,614.0,7839.0,2443.0,1167.0,119.0,3720.0,2021,2081.0,2391.0,377.0,0.49968108177063403,0.03870651641352278,0.5207296849087893,0.5010068465565848,0.33709222714458315,0.838099073701168,0.15263793797825212,0.6567204301075269,0.31370967741935485,0.03198924731182796,0.25463258785942494,0.10134408602150538,0.06901390483480035,3.870651641352278,52.072968490878935,False,False,False,False,False,False,False,False
POA3646,3646,601.0,12.0,41.0,62.0,49.0,1385.0,2.4,81.0,58.0,28.0,4.0,174.0,230.0,6.0,4.0,14.0,501.0,3.4,59.7,66.0,288.0,7.0,297.0,169.0,35.0,501.0,173.0,50.0,4.0,230.0,2021,139.0,115.0,24.0,0.5748502994011976,0.02356902356902357,0.592814371257485,0.46551724137931033,0.3333333333333333,0.7988505747126436,0.16091954022988506,0.7521739130434782,0.21739130434782608,0.017391304347826087,0.1913477537437604,0.10434782608695652,0.1317365269461078,2.356902356902357,59.2814371257485,False,False,False,False,False,False,False,False
POA3647,3647,51.0,21.0,7.0,3.0,20.0,3374.0,3.3,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,50.0,10.7,58.3,3.0,24.0,3.0,26.0,19.0,0.0,50.0,5.0,0.0,0.0,5.0,2021,0.0,31.0,0.0,0.48,0.11538461538461539,0.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6078431372549019,0.0,0.06,11.538461538461538,52.0,False,True,True,True,False,False,False,False
POA3649,3649,478.0,22.0,57.0,42.0,45.0,1261.0,2.5,57.0,47.0,19.0,0.0,123.0,171.0,12.0,4.0,11.0,402.0,5.8,60.0,42.0,222.0,16.0,240.0,116.0,48.0,402.0,119.0,45.0,4.0,171.0,2021,104.0,121.0,27.0,0.5522388059701493,0.06666666666666667,0.5970149253731343,0.4634146341463415,0.3821138211382114,0.8455284552845529,0.15447154471544716,0.695906432748538,0.2631578947368421,0.023391812865497075,0.25313807531380755,0.15789473684210525,0.1044776119402985,6.666666666666667,59.70149253731343,False,False,False,False,False,False,False,False
POA3658,3658,6251.0,318.0,800.0,739.0,41.0,1578.0,2.5,676.0,701.0,306.0,21.0,1702.0,2317.0,132.0,62.0,163.0,5095.0,4.7,60.1,414.0,2915.0,148.0,3059.0,1667.0,366.0,5095.0,1649.0,621.0,45.0,2317.0,2021,1377.0,1857.0,357.0,0.5721295387634936,0.04838182412553122,0.6003925417075564,0.3971797884841363,0.4118683901292597,0.809048178613396,0.1797884841363102,0.7116961588260682,0.2680189900733707,0.019421665947345707,0.2970724684050552,0.1540785498489426,0.08125613346418056,4.838182412553122,60.03925417075564,False,False,False,False,False,False,False,False
POA3659,3659,748.0,39.0,60.0,67.0,50.0,1775.0,2.5,108.0,77.0,38.0,0.0,228.0,289.0,19.0,16.0,27.0,641.0,3.8,62.3,95.0,381.0,16.0,398.0,221.0,24.0,641.0,224.0,61.0,7.0,289.0,2021,185.0,166.0,62.0,0.594383775351014,0.04020100502512563,0.6209048361934477,0.47368421052631576,0.33771929824561403,0.8114035087719298,0.16666666666666666,0.7750865051903114,0.21107266435986158,0.02422145328719723,0.22192513368983957,0.21453287197231835,0.1482059282371295,4.0201005025125625,62.090483619344774,False,False,False,False,False,False,False,False
POA3660,3660,7842.0,505.0,879.0,789.0,46.0,1214.0,2.3,897.0,659.0,467.0,35.0,2063.0,3137.0,120.0,66.0,150.0,6688.0,5.4,52.6,556.0,3328.0,190.0,3517.0,2603.0,573.0,6688.0,2014.0,1013.0,109.0,3137.0,2021,1556.0,2173.0,336.0,0.49760765550239233,0.05402331532556156,0.5258672248803827,0.43480368395540475,0.31943771206980126,0.754241396025206,0.22636936500242366,0.6420146636914249,0.322919987248964,0.03474657315906918,0.2770976791634787,0.1071087025820848,0.08313397129186603,5.402331532556156,52.586722488038276,False,False,False,False,False,False,False,False
POA3662,3662,1108.0,169.0,267.0,187.0,24.0,2510.0,3.2,64.0,140.0,5.0,0.0,214.0,233.0,28.0,20.0,14.0,838.0,1.7,83.6,84.0,687.0,13.0,703.0,73.0,69.0,838.0,212.0,15.0,0.0,233.0,2021,204.0,623.0,62.0,0.8198090692124105,0.01849217638691323,0.8389021479713604,0.29906542056074764,0.6542056074766355,0.9532710280373832,0.02336448598130841,0.9098712446351931,0.06437768240343347,0.0,0.5622743682310469,0.26609442060085836,0.10023866348448687,1.849217638691323,83.89021479713604,False,False,False,False,False,False,False,False
POA3663,3663,183.0,7.0,15.0,16.0,51.0,2042.0,2.4,31.0,16.0,8.0,0.0,56.0,63.0,6.0,0.0,7.0,159.0,2.1,60.6,7.0,93.0,3.0,98.0,45.0,20.0,159.0,53.0,6.0,0.0,63.0,2021,47.0,38.0,13.0,0.5849056603773585,0.030612244897959183,0.6163522012578616,0.5535714285714286,0.2857142857142857,0.8392857142857143,0.14285714285714285,0.8412698412698413,0.09523809523809523,0.0,0.20765027322404372,0.20634920634920634,0.0440251572327044,3.061224489795918,61.63522012578616,False,False,False,False,False,False,False,False
POA3664,3664,1139.0,53.0,87.0,134.0,49.0,1418.0,2.3,165.0,121.0,52.0,5.0,333.0,471.0,26.0,13.0,39.0,954.0,2.2,60.5,117.0,563.0,12.0,577.0,347.0,30.0,954.0,328.0,134.0,9.0,471.0,2021,286.0,274.0,78.0,0.590146750524109,0.02079722703639515,0.6048218029350105,0.4954954954954955,0.3633633633633634,0.8588588588588588,0.15615615615615616,0.6963906581740976,0.28450106157112526,0.01910828025477707,0.2405618964003512,0.16560509554140126,0.12264150943396226,2.079722703639515,60.48218029350105,False,False,False,False,False,False,False,False
POA3665,3665,397.0,13.0,21.0,36.0,51.0,1261.0,2.4,61.0,31.0,14.0,0.0,109.0,154.0,8.0,3.0,14.0,332.0,1.6,57.4,34.0,190.0,5.0,191.0,117.0,30.0,332.0,108.0,41.0,3.0,154.0,2021,92.0,70.0,25.0,0.572289156626506,0.02617801047120419,0.5753012048192772,0.5596330275229358,0.28440366972477066,0.8440366972477065,0.12844036697247707,0.7012987012987013,0.2662337662337662,0.01948051948051948,0.17632241813602015,0.16233766233766234,0.10240963855421686,2.6178010471204187,57.53012048192772,False,False,False,False,False,False,False,False
POA3666,3666,5142.0,180.0,418.0,497.0,54.0,1153.0,2.1,745.0,409.0,222.0,23.0,1391.0,2140.0,72.0,39.0,112.0,4441.0,3.1,50.4,470.0,2172.0,70.0,2237.0,1778.0,424.0,4441.0,1376.0,724.0,44.0,2140.0,2021,1154.0,1095.0,223.0,0.4890790362530961,0.031291908806437195,0.5037153794190498,0.5355859094176851,0.29403306973400434,0.8296189791516895,0.15959741193386054,0.6429906542056075,0.3383177570093458,0.020560747663551402,0.2129521586931155,0.10420560747663551,0.1058320198153569,3.1291908806437196,50.371537941904975,False,False,False,False,False,False,False,False
POA3669,3669,1475.0,37.0,90.0,122.0,57.0,1059.0,2.1,210.0,107.0,56.0,13.0,384.0,609.0,21.0,4.0,30.0,1281.0,5.0,48.0,145.0,586.0,29.0,613.0,497.0,170.0,1281.0,384.0,212.0,18.0,609.0,2021,317.0,249.0,55.0,0.4574551131928181,0.04730831973898858,0.4785323965651834,0.546875,0.2786458333333333,0.8255208333333334,0.14583333333333334,0.6305418719211823,0.34811165845648606,0.029556650246305417,0.1688135593220339,0.090311986863711,0.1131928181108509,4.730831973898858,47.85323965651834,False,False,False,False,False,False,False,False
POA3670,3670,596.0,23.0,52.0,55.0,52.0,1312.0,2.3,97.0,59.0,21.0,6.0,182.0,248.0,5.0,10.0,7.0,508.0,2.6,59.2,47.0,297.0,10.0,306.0,179.0,30.0,508.0,180.0,61.0,3.0,248.0,2021,156.0,130.0,22.0,0.5846456692913385,0.032679738562091505,0.6023622047244095,0.532967032967033,0.3241758241758242,0.8571428571428571,0.11538461538461539,0.7258064516129032,0.24596774193548387,0.012096774193548387,0.2181208053691275,0.08870967741935484,0.09251968503937008,3.2679738562091507,60.23622047244095,False,False,False,False,False,False,False,False
POA3672,3672,10822.0,492.0,1114.0,987.0,51.0,1142.0,2.1,1485.0,817.0,519.0,36.0,2861.0,4602.0,175.0,97.0,205.0,9306.0,3.8,49.5,795.0,4437.0,171.0,4615.0,3923.0,771.0,9306.0,2804.0,1657.0,143.0,4602.0,2021,2302.0,2593.0,477.0,0.47678916827852996,0.037053087757313106,0.4959166129378895,0.5190492834673192,0.28556448794127925,0.8046137714085984,0.1814051031108004,0.6093003042155585,0.36006084311169056,0.031073446327683617,0.2396045093328405,0.10365058670143416,0.0854287556415216,3.705308775731311,49.59166129378895,False,False,False,False,False,False,False,False
POA3673,3673,1818.0,55.0,134.0,174.0,52.0,1351.0,2.4,311.0,183.0,48.0,5.0,546.0,709.0,31.0,24.0,45.0,1566.0,2.4,60.3,191.0,918.0,23.0,940.0,502.0,112.0,1566.0,531.0,169.0,10.0,709.0,2021,494.0,363.0,100.0,0.5862068965517241,0.02446808510638298,0.6002554278416348,0.5695970695970696,0.33516483516483514,0.9047619047619048,0.08791208791208792,0.7489421720733427,0.2383638928067701,0.014104372355430184,0.19966996699669967,0.14104372355430184,0.12196679438058748,2.4468085106382977,60.02554278416348,False,False,False,False,False,False,False,False
POA3675,3675,1936.0,63.0,138.0,240.0,48.0,1505.0,2.5,269.0,233.0,59.0,4.0,571.0,719.0,39.0,27.0,47.0,1595.0,2.1,64.3,202.0,1004.0,25.0,1022.0,464.0,107.0,1595.0,556.0,149.0,7.0,719.0,2021,502.0,441.0,113.0,0.6294670846394984,0.02446183953033268,0.6407523510971787,0.4711033274956217,0.4080560420315236,0.8791593695271454,0.10332749562171628,0.7732962447844228,0.20723226703755215,0.009735744089012517,0.2277892561983471,0.1571627260083449,0.12664576802507838,2.446183953033268,64.07523510971787,False,False,False,False,False,False,False,False
POA3677,3677,19214.0,962.0,2233.0,2155.0,44.0,1218.0,2.2,2141.0,1771.0,1023.0,59.0,4994.0,7914.0,336.0,165.0,352.0,15894.0,3.6,55.9,1731.0,8563.0,317.0,8880.0,6072.0,948.0,15894.0,4926.0,2787.0,207.0,7914.0,2021,3912.0,5350.0,853.0,0.5387567635585756,0.0356981981981982,0.5587013967534918,0.4287144573488186,0.35462555066079293,0.7833400080096116,0.20484581497797358,0.6224412433661866,0.3521607278241092,0.026156178923426837,0.2784428021234516,0.10778367450088451,0.10890902227255568,3.5698198198198203,55.870139675349186,False,False,False,False,False,False,False,False
POA3678,3678,6568.0,201.0,457.0,697.0,48.0,1658.0,2.6,938.0,780.0,150.0,17.0,1878.0,2394.0,158.0,78.0,225.0,5371.0,1.5,64.7,744.0,3419.0,54.0,3479.0,1577.0,320.0,5371.0,1844.0,499.0,43.0,2394.0,2021,1718.0,1355.0,461.0,0.6365667473468628,0.015521701638401839,0.6477378514243157,0.4994675186368477,0.41533546325878595,0.9148029818956337,0.07987220447284345,0.7702589807852965,0.20843776106934,0.01796157059314954,0.2063032886723508,0.19256474519632413,0.13852169056041705,1.552170163840184,64.77378514243158,False,False,False,False,False,False,False,False
POA3682,3682,645.0,16.0,56.0,71.0,45.0,1509.0,2.6,83.0,78.0,19.0,0.0,177.0,229.0,5.0,9.0,13.0,507.0,1.7,69.7,47.0,349.0,8.0,350.0,123.0,29.0,507.0,175.0,50.0,6.0,229.0,2021,161.0,143.0,27.0,0.6883629191321499,0.022857142857142857,0.6903353057199211,0.4689265536723164,0.4406779661016949,0.9096045197740112,0.10734463276836158,0.7641921397379913,0.2183406113537118,0.026200873362445413,0.22170542635658916,0.11790393013100436,0.09270216962524655,2.2857142857142856,69.0335305719921,False,False,False,False,False,False,False,False
POA3683,3683,1748.0,59.0,137.0,152.0,50.0,1338.0,2.2,247.0,181.0,60.0,8.0,489.0,726.0,28.0,23.0,28.0,1500.0,3.8,56.8,156.0,816.0,34.0,851.0,544.0,102.0,1500.0,482.0,228.0,20.0,726.0,2021,428.0,348.0,79.0,0.544,0.0399529964747356,0.5673333333333334,0.5051124744376279,0.37014314928425357,0.8752556237218814,0.12269938650306748,0.6639118457300276,0.3140495867768595,0.027548209366391185,0.19908466819221968,0.10881542699724518,0.104,3.9952996474735603,56.733333333333334,False,False,False,False,False,False,False,False
POA3685,3685,2935.0,105.0,284.0,295.0,49.0,1351.0,2.3,397.0,290.0,126.0,12.0,824.0,1186.0,54.0,26.0,57.0,2465.0,3.0,57.6,282.0,1374.0,40.0,1414.0,906.0,136.0,2465.0,813.0,354.0,20.0,1186.0,2021,687.0,684.0,137.0,0.5574036511156186,0.028288543140028287,0.573630831643002,0.4817961165048544,0.35194174757281554,0.8337378640776699,0.1529126213592233,0.6854974704890388,0.2984822934232715,0.016863406408094434,0.23304940374787053,0.11551433389544688,0.11440162271805274,2.828854314002829,57.3630831643002,False,False,False,False,False,False,False,False
POA3687,3687,1061.0,45.0,94.0,113.0,49.0,1280.0,2.3,150.0,112.0,40.0,7.0,309.0,431.0,17.0,11.0,18.0,888.0,2.3,54.4,70.0,473.0,13.0,486.0,354.0,48.0,888.0,307.0,117.0,8.0,431.0,2021,262.0,252.0,46.0,0.5326576576576577,0.026748971193415638,0.5472972972972973,0.4854368932038835,0.36245954692556637,0.8478964401294499,0.12944983818770225,0.7122969837587007,0.271461716937355,0.018561484918793503,0.23751178133836004,0.10672853828306264,0.07882882882882883,2.674897119341564,54.729729729729726,False,False,False,False,False,False,False,False
POA3688,3688,1334.0,47.0,156.0,165.0,42.0,1765.0,2.6,175.0,173.0,25.0,0.0,369.0,473.0,23.0,14.0,33.0,1072.0,2.2,68.6,98.0,719.0,12.0,737.0,256.0,80.0,1072.0,364.0,96.0,11.0,473.0,2021,348.0,368.0,70.0,0.6707089552238806,0.016282225237449117,0.6875,0.4742547425474255,0.46883468834688347,0.943089430894309,0.06775067750677506,0.7695560253699789,0.2029598308668076,0.023255813953488372,0.27586206896551724,0.14799154334038056,0.0914179104477612,1.6282225237449117,68.75,False,False,False,False,False,False,False,False
POA3690,3690,35051.0,2024.0,4620.0,4291.0,39.0,1400.0,2.4,3740.0,3528.0,2006.0,149.0,9422.0,13858.0,633.0,404.0,726.0,28331.0,4.7,60.3,2843.0,16278.0,802.0,17080.0,9779.0,1472.0,28331.0,9246.0,4228.0,389.0,13858.0,2021,7268.0,10935.0,1763.0,0.5745649641735202,0.04695550351288056,0.6028731777911122,0.39694332413500316,0.37444279346210996,0.7713861175971132,0.21290596476331988,0.6671958435560686,0.3050945302352432,0.028070428633280416,0.31197398077087674,0.12721893491124261,0.1003494405421623,4.695550351288056,60.28731777911121,False,False,False,False,False,False,False,False
POA3691,3691,12771.0,739.0,1655.0,1692.0,36.0,2076.0,2.8,1400.0,1690.0,319.0,16.0,3427.0,4113.0,347.0,208.0,413.0,9899.0,2.2,69.7,1334.0,6750.0,148.0,6899.0,2521.0,477.0,9899.0,3360.0,680.0,76.0,4113.0,2021,3090.0,4086.0,968.0,0.6818870592989191,0.021452384403536744,0.6969390847560359,0.4085205719288007,0.49314269039976655,0.9016632623285673,0.09308433031806244,0.8169219547775346,0.16532944322878676,0.018477996596158522,0.31994362226920364,0.23535132506686118,0.13476108697848269,2.1452384403536744,69.69390847560359,False,False,False,False,False,False,False,False
POA3695,3695,488.0,14.0,38.0,57.0,48.0,1823.0,2.8,75.0,61.0,12.0,0.0,150.0,171.0,7.0,10.0,16.0,407.0,0.7,68.6,62.0,279.0,3.0,279.0,107.0,20.0,407.0,143.0,27.0,0.0,171.0,2021,136.0,109.0,33.0,0.6855036855036855,0.010752688172043012,0.6855036855036855,0.5,0.4066666666666667,0.9066666666666666,0.08,0.8362573099415205,0.15789473684210525,0.0,0.22336065573770492,0.19298245614035087,0.15233415233415235,1.0752688172043012,68.55036855036855,False,False,False,False,False,False,False,False
POA3697,3697,568.0,19.0,38.0,59.0,52.0,1375.0,2.3,85.0,56.0,15.0,6.0,159.0,223.0,13.0,6.0,13.0,485.0,1.9,55.1,81.0,263.0,5.0,267.0,184.0,34.0,485.0,159.0,65.0,4.0,223.0,2021,141.0,116.0,32.0,0.5422680412371134,0.018726591760299626,0.5505154639175258,0.5345911949685535,0.3522012578616352,0.8867924528301887,0.09433962264150944,0.7130044843049327,0.2914798206278027,0.017937219730941704,0.20422535211267606,0.14349775784753363,0.1670103092783505,1.8726591760299627,55.05154639175258,False,False,False,False,False,False,False,False
POA3698,3698,1012.0,17.0,81.0,124.0,50.0,1392.0,2.2,158.0,92.0,21.0,0.0,282.0,409.0,25.0,18.0,20.0,866.0,2.5,55.7,172.0,468.0,14.0,479.0,335.0,51.0,866.0,276.0,128.0,9.0,409.0,2021,250.0,222.0,63.0,0.5404157043879908,0.029227557411273485,0.5531177829099307,0.5602836879432624,0.3262411347517731,0.8865248226950354,0.07446808510638298,0.6748166259168704,0.31295843520782396,0.022004889975550123,0.21936758893280633,0.15403422982885084,0.19861431870669746,2.9227557411273484,55.311778290993075,False,False,False,False,False,False,False,False
POA3699,3699,1242.0,107.0,175.0,150.0,41.0,1017.0,2.0,121.0,75.0,48.0,6.0,246.0,433.0,10.0,3.0,21.0,1070.0,1.3,55.4,177.0,584.0,7.0,596.0,361.0,116.0,1070.0,243.0,173.0,20.0,433.0,2021,196.0,432.0,34.0,0.5457943925233645,0.01174496644295302,0.5570093457943925,0.491869918699187,0.3048780487804878,0.7967479674796748,0.1951219512195122,0.5612009237875288,0.3995381062355658,0.046189376443418015,0.34782608695652173,0.07852193995381063,0.16542056074766356,1.174496644295302,55.700934579439256,False,False,False,False,False,False,False,False
POA3700,3700,1403.0,68.0,134.0,121.0,49.0,1223.0,2.2,196.0,127.0,48.0,4.0,374.0,546.0,17.0,12.0,29.0,1179.0,5.0,54.0,96.0,605.0,29.0,634.0,451.0,89.0,1179.0,366.0,171.0,10.0,546.0,2021,323.0,323.0,58.0,0.5131467345207803,0.04574132492113565,0.53774385072095,0.5240641711229946,0.339572192513369,0.8636363636363636,0.12834224598930483,0.6703296703296703,0.3131868131868132,0.018315018315018316,0.23022095509622237,0.10622710622710622,0.08142493638676845,4.574132492113565,53.774385072095,False,False,False,False,False,False,False,False
POA3701,3701,1101.0,25.0,72.0,123.0,53.0,1381.0,2.3,188.0,93.0,14.0,0.0,300.0,413.0,21.0,7.0,18.0,930.0,2.5,56.7,81.0,512.0,11.0,524.0,301.0,97.0,930.0,297.0,112.0,9.0,413.0,2021,281.0,220.0,46.0,0.5505376344086022,0.02099236641221374,0.5634408602150538,0.6266666666666667,0.31,0.9366666666666666,0.04666666666666667,0.7191283292978208,0.2711864406779661,0.021791767554479417,0.19981834695731154,0.11138014527845036,0.08709677419354839,2.099236641221374,56.344086021505376,False,False,False,False,False,False,False,False
POA3704,3704,26.0,0.0,4.0,0.0,57.0,1333.0,2.0,4.0,4.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,21.0,0.0,62.5,3.0,16.0,0.0,16.0,9.0,3.0,21.0,3.0,5.0,0.0,6.0,2021,8.0,4.0,0.0,0.7619047619047619,0.0,0.7619047619047619,,,,0.0,0.5,0.8333333333333334,0.0,0.15384615384615385,0.0,0.14285714285714285,0.0,76.19047619047619,True,True,True,True,False,False,True,True
POA3705,3705,254.0,6.0,22.0,18.0,54.0,1281.0,2.1,37.0,16.0,7.0,0.0,61.0,88.0,8.0,0.0,4.0,232.0,3.0,56.7,19.0,128.0,4.0,133.0,48.0,53.0,232.0,61.0,26.0,6.0,88.0,2021,53.0,46.0,12.0,0.5517241379310345,0.03007518796992481,0.5732758620689655,0.6065573770491803,0.26229508196721313,0.8688524590163934,0.11475409836065574,0.6931818181818182,0.29545454545454547,0.06818181818181818,0.18110236220472442,0.13636363636363635,0.08189655172413793,3.007518796992481,57.327586206896555,False,False,False,False,False,False,False,False
POA3707,3707,1871.0,62.0,156.0,173.0,52.0,1111.0,2.2,264.0,161.0,51.0,9.0,483.0,741.0,29.0,16.0,34.0,1573.0,3.9,54.9,120.0,833.0,37.0,863.0,570.0,143.0,1573.0,480.0,253.0,9.0,741.0,2021,425.0,391.0,79.0,0.5295613477431659,0.04287369640787949,0.5486331849968213,0.546583850931677,0.3333333333333333,0.8799171842650103,0.10559006211180125,0.6477732793522267,0.34143049932523617,0.012145748987854251,0.2089791555318012,0.10661268556005399,0.07628734901462174,4.287369640787949,54.86331849968214,False,False,False,False,False,False,False,False
POA3708,3708,66.0,5.0,9.0,4.0,58.0,974.0,2.2,17.0,6.0,0.0,0.0,21.0,25.0,0.0,0.0,0.0,55.0,2.9,63.0,4.0,36.0,0.0,33.0,15.0,0.0,55.0,19.0,6.0,0.0,25.0,2021,23.0,18.0,0.0,0.6545454545454545,0.0,0.6,0.8095238095238095,0.2857142857142857,,0.0,0.76,0.24,0.0,0.2727272727272727,0.0,0.07272727272727272,0.0,60.0,False,False,True,True,False,False,True,True
POA3709,3709,307.0,8.0,10.0,31.0,62.0,1187.0,1.9,54.0,17.0,8.0,0.0,76.0,130.0,0.0,3.0,10.0,283.0,0.7,49.6,22.0,138.0,0.0,138.0,104.0,37.0,283.0,76.0,45.0,8.0,130.0,2021,71.0,49.0,13.0,0.4876325088339223,0.0,0.4876325088339223,0.7105263157894737,0.2236842105263158,0.9342105263157895,0.10526315789473684,0.5846153846153846,0.34615384615384615,0.06153846153846154,0.15960912052117263,0.1,0.07773851590106007,0.0,48.76325088339223,False,False,False,False,False,False,False,False
POA3711,3711,591.0,10.0,51.0,58.0,53.0,1367.0,2.2,97.0,52.0,16.0,0.0,162.0,233.0,9.0,3.0,16.0,513.0,2.6,53.7,75.0,268.0,9.0,276.0,190.0,45.0,513.0,155.0,67.0,7.0,233.0,2021,149.0,119.0,28.0,0.5224171539961013,0.03260869565217391,0.5380116959064327,0.5987654320987654,0.32098765432098764,0.9197530864197531,0.09876543209876543,0.6652360515021459,0.2875536480686695,0.030042918454935622,0.20135363790186125,0.12017167381974249,0.14619883040935672,3.260869565217391,53.80116959064327,False,False,False,False,False,False,False,False
POA3712,3712,354.0,19.0,21.0,37.0,55.0,1067.0,2.0,55.0,28.0,12.0,0.0,90.0,166.0,4.0,0.0,7.0,312.0,2.4,52.7,22.0,164.0,5.0,165.0,125.0,22.0,312.0,92.0,66.0,5.0,166.0,2021,83.0,77.0,11.0,0.5256410256410257,0.030303030303030304,0.5288461538461539,0.6111111111111112,0.3111111111111111,0.9222222222222223,0.13333333333333333,0.5542168674698795,0.39759036144578314,0.030120481927710843,0.2175141242937853,0.06626506024096386,0.07051282051282051,3.0303030303030303,52.88461538461539,False,False,False,False,False,False,False,False
POA3713,3713,1023.0,33.0,85.0,85.0,57.0,946.0,1.9,146.0,53.0,40.0,5.0,240.0,466.0,12.0,11.0,14.0,920.0,5.8,45.1,65.0,390.0,22.0,414.0,414.0,84.0,920.0,242.0,208.0,23.0,466.0,2021,199.0,203.0,37.0,0.42391304347826086,0.05314009661835749,0.45,0.6083333333333333,0.22083333333333333,0.8291666666666667,0.16666666666666666,0.51931330472103,0.44635193133047213,0.04935622317596566,0.198435972629521,0.07939914163090128,0.07065217391304347,5.314009661835748,45.0,False,False,False,False,False,False,False,False
POA3714,3714,3749.0,134.0,306.0,370.0,52.0,1155.0,2.2,538.0,334.0,145.0,8.0,1037.0,1599.0,60.0,28.0,59.0,3206.0,3.0,52.2,344.0,1624.0,51.0,1674.0,1370.0,168.0,3206.0,1016.0,546.0,36.0,1599.0,2021,872.0,810.0,147.0,0.5065502183406113,0.03046594982078853,0.5221459762944479,0.5188042430086789,0.32208293153326906,0.840887174541948,0.1398264223722276,0.6353971232020013,0.34146341463414637,0.0225140712945591,0.2160576153640971,0.09193245778611632,0.10729881472239551,3.046594982078853,52.21459762944479,False,False,False,False,False,False,False,False
